,sample_1,sample_2,sample_3
"('MAR03897', 'ENSG00000059573')","{'ENSG00000059573': ('ENSG00000059573', 1, 3.4)}","{'ENSG00000059573': ('ENSG00000059573', 1, 23.2)}","{'ENSG00000059573': ('ENSG00000059573', 1, 3.9)}"
"('MAR03956', 'ENSG00000169239 or ENSG00000174990')","{'ENSG00000169239': ('ENSG00000169239', 1, 0.4)}","{'ENSG00000169239': ('ENSG00000169239', 1, 1.5)}","{'ENSG00000169239': ('ENSG00000169239', 1, 2.0)}"
"('MAR03993', 'ENSG00000007171 or ENSG00000089250 or ENSG00000164867')",{},{},{}
"('MAR04073', 'ENSG00000123505')","{'ENSG00000123505': ('ENSG00000123505', 1, 126.3)}","{'ENSG00000123505': ('ENSG00000123505', 1, 58.1)}","{'ENSG00000123505': ('ENSG00000123505', 1, 160.0)}"
"('MAR04075', 'ENSG00000116649')","{'ENSG00000116649': ('ENSG00000116649', 1, 28.1)}","{'ENSG00000116649': ('ENSG00000116649', 1, 56.6)}","{'ENSG00000116649': ('ENSG00000116649', 1, 62.5)}"
"('MAR04077', 'ENSG00000102172 or ENSG00000116649')","{'ENSG00000102172': ('ENSG00000102172', 0.6732558139534883, 57.9), 'ENSG00000116649': ('ENSG00000116649', 0.3267441860465116, 28.1)}","{'ENSG00000102172': ('ENSG00000102172', 0.4685446009389671, 49.9), 'ENSG00000116649': ('ENSG00000116649', 0.5314553990610329, 56.6)}","{'ENSG00000102172': ('ENSG00000102172', 0.4384546271338724, 48.8), 'ENSG00000116649': ('ENSG00000116649', 0.5615453728661276, 62.5)}"
"('MAR04190', 'ENSG00000007171 or ENSG00000089250 or ENSG00000164867')",{},{},{}
"('MAR04191', 'ENSG00000142920')",{},{},{}
"('MAR04212', 'ENSG00000115758')","{'ENSG00000115758': ('ENSG00000115758', 1, 75.4)}","{'ENSG00000115758': ('ENSG00000115758', 1, 50.1)}","{'ENSG00000115758': ('ENSG00000115758', 1, 102.5)}"
"('MAR04422', 'ENSG00000115758')","{'ENSG00000115758': ('ENSG00000115758', 1, 75.4)}","{'ENSG00000115758': ('ENSG00000115758', 1, 50.1)}","{'ENSG00000115758': ('ENSG00000115758', 1, 102.5)}"
"('MAR04423', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR04424', 'ENSG00000116771')","{'ENSG00000116771': ('ENSG00000116771', 1, 0.4)}","{'ENSG00000116771': ('ENSG00000116771', 1, 96.4)}","{'ENSG00000116771': ('ENSG00000116771', 1, 40.0)}"
"('MAR04583', 'ENSG00000130005')","{'ENSG00000130005': ('ENSG00000130005', 1, 98.6)}","{'ENSG00000130005': ('ENSG00000130005', 1, 796.3)}","{'ENSG00000130005': ('ENSG00000130005', 1, 946.5)}"
"('MAR04605', 'ENSG00000072210 or ENSG00000111275 or ENSG00000137124 or ENSG00000143149 or ENSG00000164904')","{'ENSG00000072210': ('ENSG00000072210', 0.12385919165580185, 76.0), 'ENSG00000111275': ('ENSG00000111275', 0.6831812255541069, 419.2), 'ENSG00000137124': ('ENSG00000137124', 0.013526727509778357, 8.3), 'ENSG00000143149': ('ENSG00000143149', 0.10202086049543677, 62.6), 'ENSG00000164904': ('ENSG00000164904', 0.07741199478487613, 47.5)}","{'ENSG00000072210': ('ENSG00000072210', 0.09120433017591342, 134.8), 'ENSG00000111275': ('ENSG00000111275', 0.6648849797023005, 982.7), 'ENSG00000137124': ('ENSG00000137124', 0.07760487144790258, 114.7), 'ENSG00000143149': ('ENSG00000143149', 0.10764546684709066, 159.1), 'ENSG00000164904': ('ENSG00000164904', 0.05866035182679297, 86.7)}","{'ENSG00000072210': ('ENSG00000072210', 0.3559401309635173, 76.1), 'ENSG00000111275': ('ENSG00000111275', 0.3652946679139382, 78.1), 'ENSG00000137124': ('ENSG00000137124', 0.027595884003741817, 5.9), 'ENSG00000143149': ('ENSG00000143149', 0.1870907390084191, 40.0), 'ENSG00000164904': ('ENSG00000164904', 0.06407857811038353, 13.7)}"
"('MAR04606', 'ENSG00000172508')","{'ENSG00000172508': ('ENSG00000172508', 1, 11.1)}","{'ENSG00000172508': ('ENSG00000172508', 1, 0.2)}","{'ENSG00000172508': ('ENSG00000172508', 1, 29.3)}"
"('MAR04607', 'ENSG00000133313 or ENSG00000150656')","{'ENSG00000133313': ('ENSG00000133313', 1, 20.2)}","{'ENSG00000133313': ('ENSG00000133313', 1, 114.5)}","{'ENSG00000133313': ('ENSG00000133313', 1, 15.6)}"
"('MAR04776', 'ENSG00000072682 or ENSG00000122884 or ENSG00000149380')","{'ENSG00000072682': ('ENSG00000072682', 0.33214709371293, 28.0), 'ENSG00000122884': ('ENSG00000122884', 0.66785290628707, 56.3)}","{'ENSG00000072682': ('ENSG00000072682', 0.223463687150838, 8.0), 'ENSG00000122884': ('ENSG00000122884', 0.7765363128491621, 27.8)}","{'ENSG00000072682': ('ENSG00000072682', 0.25512104283054, 13.7), 'ENSG00000122884': ('ENSG00000122884', 0.74487895716946, 40.0)}"
"('MAR04777', 'ENSG00000072682 or ENSG00000122884 or ENSG00000149380')","{'ENSG00000072682': ('ENSG00000072682', 0.33214709371293, 28.0), 'ENSG00000122884': ('ENSG00000122884', 0.66785290628707, 56.3)}","{'ENSG00000072682': ('ENSG00000072682', 0.223463687150838, 8.0), 'ENSG00000122884': ('ENSG00000122884', 0.7765363128491621, 27.8)}","{'ENSG00000072682': ('ENSG00000072682', 0.25512104283054, 13.7), 'ENSG00000122884': ('ENSG00000122884', 0.74487895716946, 40.0)}"
"('MAR04778', 'ENSG00000104524 or ENSG00000143811 or ENSG00000183010')","{'ENSG00000104524': ('ENSG00000104524', 0.028169014084507036, 1.4), 'ENSG00000143811': ('ENSG00000143811', 0.9698189134808853, 48.2), 'ENSG00000183010': ('ENSG00000183010', 0.002012072434607646, 0.1)}","{'ENSG00000104524': ('ENSG00000104524', 0.2669322709163347, 6.7), 'ENSG00000143811': ('ENSG00000143811', 0.6254980079681275, 15.7), 'ENSG00000183010': ('ENSG00000183010', 0.10756972111553786, 2.7)}","{'ENSG00000104524': ('ENSG00000104524', 0.14871794871794872, 2.9), 'ENSG00000143811': ('ENSG00000143811', 0.7487179487179487, 14.6), 'ENSG00000183010': ('ENSG00000183010', 0.10256410256410256, 2.0)}"
"('MAR04779', 'ENSG00000104524 or ENSG00000143811 or ENSG00000183010')","{'ENSG00000104524': ('ENSG00000104524', 0.028169014084507036, 1.4), 'ENSG00000143811': ('ENSG00000143811', 0.9698189134808853, 48.2), 'ENSG00000183010': ('ENSG00000183010', 0.002012072434607646, 0.1)}","{'ENSG00000104524': ('ENSG00000104524', 0.2669322709163347, 6.7), 'ENSG00000143811': ('ENSG00000143811', 0.6254980079681275, 15.7), 'ENSG00000183010': ('ENSG00000183010', 0.10756972111553786, 2.7)}","{'ENSG00000104524': ('ENSG00000104524', 0.14871794871794872, 2.9), 'ENSG00000143811': ('ENSG00000143811', 0.7487179487179487, 14.6), 'ENSG00000183010': ('ENSG00000183010', 0.10256410256410256, 2.0)}"
"('MAR04780', 'ENSG00000104524 or ENSG00000143811 or ENSG00000183010')","{'ENSG00000104524': ('ENSG00000104524', 0.028169014084507036, 1.4), 'ENSG00000143811': ('ENSG00000143811', 0.9698189134808853, 48.2), 'ENSG00000183010': ('ENSG00000183010', 0.002012072434607646, 0.1)}","{'ENSG00000104524': ('ENSG00000104524', 0.2669322709163347, 6.7), 'ENSG00000143811': ('ENSG00000143811', 0.6254980079681275, 15.7), 'ENSG00000183010': ('ENSG00000183010', 0.10756972111553786, 2.7)}","{'ENSG00000104524': ('ENSG00000104524', 0.14871794871794872, 2.9), 'ENSG00000143811': ('ENSG00000143811', 0.7487179487179487, 14.6), 'ENSG00000183010': ('ENSG00000183010', 0.10256410256410256, 2.0)}"
"('MAR04781', 'ENSG00000104524 or ENSG00000143811 or ENSG00000183010')","{'ENSG00000104524': ('ENSG00000104524', 0.028169014084507036, 1.4), 'ENSG00000143811': ('ENSG00000143811', 0.9698189134808853, 48.2), 'ENSG00000183010': ('ENSG00000183010', 0.002012072434607646, 0.1)}","{'ENSG00000104524': ('ENSG00000104524', 0.2669322709163347, 6.7), 'ENSG00000143811': ('ENSG00000143811', 0.6254980079681275, 15.7), 'ENSG00000183010': ('ENSG00000183010', 0.10756972111553786, 2.7)}","{'ENSG00000104524': ('ENSG00000104524', 0.14871794871794872, 2.9), 'ENSG00000143811': ('ENSG00000143811', 0.7487179487179487, 14.6), 'ENSG00000183010': ('ENSG00000183010', 0.10256410256410256, 2.0)}"
"('MAR04784', 'ENSG00000159423')","{'ENSG00000159423': ('ENSG00000159423', 1, 9.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 323.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 17.6)}"
"('MAR04785', 'ENSG00000159423')","{'ENSG00000159423': ('ENSG00000159423', 1, 9.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 323.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 17.6)}"
"('MAR04786', 'ENSG00000120053 or ENSG00000125166')","{'ENSG00000120053': ('ENSG00000120053', 0.5931949497111064, 554.4), 'ENSG00000125166': ('ENSG00000125166', 0.4068050502888937, 380.2)}","{'ENSG00000120053': ('ENSG00000120053', 0.5347995545657016, 192.1), 'ENSG00000125166': ('ENSG00000125166', 0.46520044543429845, 167.1)}","{'ENSG00000120053': ('ENSG00000120053', 0.6443349753694582, 65.4), 'ENSG00000125166': ('ENSG00000125166', 0.3556650246305419, 36.1)}"
"('MAR04787', 'ENSG00000241935')","{'ENSG00000241935': ('ENSG00000241935', 1, 8.7)}","{'ENSG00000241935': ('ENSG00000241935', 1, 42.0)}","{'ENSG00000241935': ('ENSG00000241935', 1, 8.8)}"
"('MAR05384', 'ENSG00000099810')","{'ENSG00000099810': ('ENSG00000099810', 1, 21.4)}","{'ENSG00000099810': ('ENSG00000099810', 1, 20.8)}","{'ENSG00000099810': ('ENSG00000099810', 1, 16.6)}"
"('MAR06929', 'ENSG00000130066 or ENSG00000141504')","{'ENSG00000130066': ('ENSG00000130066', 0.8835546475995915, 519.0), 'ENSG00000141504': ('ENSG00000141504', 0.1164453524004086, 68.4)}","{'ENSG00000130066': ('ENSG00000130066', 0.7653854232304137, 1093.2), 'ENSG00000141504': ('ENSG00000141504', 0.23461457676958622, 335.1)}","{'ENSG00000130066': ('ENSG00000130066', 0.7253851306095109, 216.6), 'ENSG00000141504': ('ENSG00000141504', 0.2746148693904889, 82.0)}"
"('MAR06930', 'ENSG00000130066 or ENSG00000141504')","{'ENSG00000130066': ('ENSG00000130066', 0.8835546475995915, 519.0), 'ENSG00000141504': ('ENSG00000141504', 0.1164453524004086, 68.4)}","{'ENSG00000130066': ('ENSG00000130066', 0.7653854232304137, 1093.2), 'ENSG00000141504': ('ENSG00000141504', 0.23461457676958622, 335.1)}","{'ENSG00000130066': ('ENSG00000130066', 0.7253851306095109, 216.6), 'ENSG00000141504': ('ENSG00000141504', 0.2746148693904889, 82.0)}"
"('MAR06931', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06932', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06933', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06934', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06935', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06936', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06938', 'ENSG00000130066 or ENSG00000141504')","{'ENSG00000130066': ('ENSG00000130066', 0.8835546475995915, 519.0), 'ENSG00000141504': ('ENSG00000141504', 0.1164453524004086, 68.4)}","{'ENSG00000130066': ('ENSG00000130066', 0.7653854232304137, 1093.2), 'ENSG00000141504': ('ENSG00000141504', 0.23461457676958622, 335.1)}","{'ENSG00000130066': ('ENSG00000130066', 0.7253851306095109, 216.6), 'ENSG00000141504': ('ENSG00000141504', 0.2746148693904889, 82.0)}"
"('MAR06939', 'ENSG00000130066 or ENSG00000141504')","{'ENSG00000130066': ('ENSG00000130066', 0.8835546475995915, 519.0), 'ENSG00000141504': ('ENSG00000141504', 0.1164453524004086, 68.4)}","{'ENSG00000130066': ('ENSG00000130066', 0.7653854232304137, 1093.2), 'ENSG00000141504': ('ENSG00000141504', 0.23461457676958622, 335.1)}","{'ENSG00000130066': ('ENSG00000130066', 0.7253851306095109, 216.6), 'ENSG00000141504': ('ENSG00000141504', 0.2746148693904889, 82.0)}"
"('MAR06940', '')",{},{},{}
"('MAR06941', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06942', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06943', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06944', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06945', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06946', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06947', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06948', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06949', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06950', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06951', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06952', 'ENSG00000002726 or ENSG00000131471 or ENSG00000131480')","{'ENSG00000131471': ('ENSG00000131471', 1, 3.4)}","{'ENSG00000131471': ('ENSG00000131471', 1, 0.1)}","{'ENSG00000131471': ('ENSG00000131471', 1, 2.0)}"
"('MAR06953', 'ENSG00000064763 or ENSG00000118514 or ENSG00000197601')","{'ENSG00000197601': ('ENSG00000197601', 1, 29.2)}","{'ENSG00000197601': ('ENSG00000197601', 1, 1.6)}","{'ENSG00000197601': ('ENSG00000197601', 1, 20.5)}"
"('MAR06954', 'ENSG00000064763 or ENSG00000118514 or ENSG00000197601')","{'ENSG00000197601': ('ENSG00000197601', 1, 29.2)}","{'ENSG00000197601': ('ENSG00000197601', 1, 1.6)}","{'ENSG00000197601': ('ENSG00000197601', 1, 20.5)}"
"('MAR06955', '')",{},{},{}
"('MAR06956', '')",{},{},{}
"('MAR06957', '')",{},{},{}
"('MAR06958', 'ENSG00000088826 or ENSG00000148832')","{'ENSG00000088826': ('ENSG00000088826', 0.7692307692307692, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.23076923076923075, 0.3)}","{'ENSG00000088826': ('ENSG00000088826', 0.12686567164179105, 1.7), 'ENSG00000148832': ('ENSG00000148832', 0.873134328358209, 11.7)}","{'ENSG00000088826': ('ENSG00000088826', 0.5, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.5, 1.0)}"
"('MAR06959', 'ENSG00000088826 or ENSG00000148832')","{'ENSG00000088826': ('ENSG00000088826', 0.7692307692307692, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.23076923076923075, 0.3)}","{'ENSG00000088826': ('ENSG00000088826', 0.12686567164179105, 1.7), 'ENSG00000148832': ('ENSG00000148832', 0.873134328358209, 11.7)}","{'ENSG00000088826': ('ENSG00000088826', 0.5, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.5, 1.0)}"
"('MAR06960', '')",{},{},{}
"('MAR06961', 'ENSG00000088826 or ENSG00000148832')","{'ENSG00000088826': ('ENSG00000088826', 0.7692307692307692, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.23076923076923075, 0.3)}","{'ENSG00000088826': ('ENSG00000088826', 0.12686567164179105, 1.7), 'ENSG00000148832': ('ENSG00000148832', 0.873134328358209, 11.7)}","{'ENSG00000088826': ('ENSG00000088826', 0.5, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.5, 1.0)}"
"('MAR06962', 'ENSG00000088826 or ENSG00000148832')","{'ENSG00000088826': ('ENSG00000088826', 0.7692307692307692, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.23076923076923075, 0.3)}","{'ENSG00000088826': ('ENSG00000088826', 0.12686567164179105, 1.7), 'ENSG00000148832': ('ENSG00000148832', 0.873134328358209, 11.7)}","{'ENSG00000088826': ('ENSG00000088826', 0.5, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.5, 1.0)}"
"('MAR06963', 'ENSG00000088826 or ENSG00000148832')","{'ENSG00000088826': ('ENSG00000088826', 0.7692307692307692, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.23076923076923075, 0.3)}","{'ENSG00000088826': ('ENSG00000088826', 0.12686567164179105, 1.7), 'ENSG00000148832': ('ENSG00000148832', 0.873134328358209, 11.7)}","{'ENSG00000088826': ('ENSG00000088826', 0.5, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.5, 1.0)}"
"('MAR06964', 'ENSG00000088826 or ENSG00000148832')","{'ENSG00000088826': ('ENSG00000088826', 0.7692307692307692, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.23076923076923075, 0.3)}","{'ENSG00000088826': ('ENSG00000088826', 0.12686567164179105, 1.7), 'ENSG00000148832': ('ENSG00000148832', 0.873134328358209, 11.7)}","{'ENSG00000088826': ('ENSG00000088826', 0.5, 1.0), 'ENSG00000148832': ('ENSG00000148832', 0.5, 1.0)}"
"('MAR06965', 'ENSG00000095059')","{'ENSG00000095059': ('ENSG00000095059', 1, 2.8)}","{'ENSG00000095059': ('ENSG00000095059', 1, 23.1)}","{'ENSG00000095059': ('ENSG00000095059', 1, 18.5)}"
"('MAR06966', 'ENSG00000095059')","{'ENSG00000095059': ('ENSG00000095059', 1, 2.8)}","{'ENSG00000095059': ('ENSG00000095059', 1, 23.1)}","{'ENSG00000095059': ('ENSG00000095059', 1, 18.5)}"
"('MAR06967', 'ENSG00000095059')","{'ENSG00000095059': ('ENSG00000095059', 1, 2.8)}","{'ENSG00000095059': ('ENSG00000095059', 1, 23.1)}","{'ENSG00000095059': ('ENSG00000095059', 1, 18.5)}"
"('MAR06973', 'ENSG00000064763 or ENSG00000118514 or ENSG00000197601')","{'ENSG00000197601': ('ENSG00000197601', 1, 29.2)}","{'ENSG00000197601': ('ENSG00000197601', 1, 1.6)}","{'ENSG00000197601': ('ENSG00000197601', 1, 20.5)}"
"('MAR08096', 'ENSG00000159423')","{'ENSG00000159423': ('ENSG00000159423', 1, 9.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 323.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 17.6)}"
"('MAR08097', 'ENSG00000159423')","{'ENSG00000159423': ('ENSG00000159423', 1, 9.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 323.4)}","{'ENSG00000159423': ('ENSG00000159423', 1, 17.6)}"
"('MAR08098', 'ENSG00000125166')","{'ENSG00000125166': ('ENSG00000125166', 1, 380.2)}","{'ENSG00000125166': ('ENSG00000125166', 1, 167.1)}","{'ENSG00000125166': ('ENSG00000125166', 1, 36.1)}"
"('MAR08416', 'ENSG00000161653')","{'ENSG00000161653': ('ENSG00000161653', 1, 1.6)}","{'ENSG00000161653': ('ENSG00000161653', 1, 17.5)}","{'ENSG00000161653': ('ENSG00000161653', 1, 1.0)}"
"('MAR08425', 'ENSG00000243989')","{'ENSG00000243989': ('ENSG00000243989', 1, 0.1)}","{'ENSG00000243989': ('ENSG00000243989', 1, 11.9)}","{'ENSG00000243989': ('ENSG00000243989', 1, 1.0)}"
"('MAR08426', 'ENSG00000081181')","{'ENSG00000081181': ('ENSG00000081181', 1, 2.4)}","{'ENSG00000081181': ('ENSG00000081181', 1, 1.6)}","{'ENSG00000081181': ('ENSG00000081181', 1, 27.3)}"
"('MAR08427', 'ENSG00000104879 or ENSG00000131730 or ENSG00000166165 or ENSG00000223572 or ENSG00000237289')","{'ENSG00000131730': ('ENSG00000131730', 0.6541699552749276, 994.6), 'ENSG00000166165': ('ENSG00000166165', 0.3458300447250723, 525.8)}","{'ENSG00000131730': ('ENSG00000131730', 0.015625000000000003, 0.2), 'ENSG00000166165': ('ENSG00000166165', 0.984375, 12.6)}","{'ENSG00000131730': ('ENSG00000131730', 0.5175438596491229, 129.8), 'ENSG00000166165': ('ENSG00000166165', 0.4824561403508772, 121.0)}"
"('MAR08431', '')",{},{},{}
"('MAR08432', 'ENSG00000123453')",{},{},{}
"('MAR08603', 'ENSG00000130066 or ENSG00000141504')","{'ENSG00000130066': ('ENSG00000130066', 0.8835546475995915, 519.0), 'ENSG00000141504': ('ENSG00000141504', 0.1164453524004086, 68.4)}","{'ENSG00000130066': ('ENSG00000130066', 0.7653854232304137, 1093.2), 'ENSG00000141504': ('ENSG00000141504', 0.23461457676958622, 335.1)}","{'ENSG00000130066': ('ENSG00000130066', 0.7253851306095109, 216.6), 'ENSG00000141504': ('ENSG00000141504', 0.2746148693904889, 82.0)}"
"('MAR08604', 'ENSG00000002726 or ENSG00000069535 or ENSG00000131471 or ENSG00000131480 or ENSG00000189221')","{'ENSG00000069535': ('ENSG00000069535', 0.48042836041358933, 130.1), 'ENSG00000131471': ('ENSG00000131471', 0.012555391432791727, 3.4), 'ENSG00000189221': ('ENSG00000189221', 0.5070162481536189, 137.3)}","{'ENSG00000069535': ('ENSG00000069535', 0.508695652173913, 210.6), 'ENSG00000131471': ('ENSG00000131471', 0.00024154589371980678, 0.1), 'ENSG00000189221': ('ENSG00000189221', 0.4910628019323672, 203.3)}","{'ENSG00000069535': ('ENSG00000069535', 0.7452229299363057, 11.7), 'ENSG00000131471': ('ENSG00000131471', 0.12738853503184716, 2.0), 'ENSG00000189221': ('ENSG00000189221', 0.12738853503184713, 2.0)}"
"('MAR08605', 'ENSG00000072210 or ENSG00000111275 or ENSG00000137124 or ENSG00000143149 or ENSG00000164904')","{'ENSG00000072210': ('ENSG00000072210', 0.12385919165580185, 76.0), 'ENSG00000111275': ('ENSG00000111275', 0.6831812255541069, 419.2), 'ENSG00000137124': ('ENSG00000137124', 0.013526727509778357, 8.3), 'ENSG00000143149': ('ENSG00000143149', 0.10202086049543677, 62.6), 'ENSG00000164904': ('ENSG00000164904', 0.07741199478487613, 47.5)}","{'ENSG00000072210': ('ENSG00000072210', 0.09120433017591342, 134.8), 'ENSG00000111275': ('ENSG00000111275', 0.6648849797023005, 982.7), 'ENSG00000137124': ('ENSG00000137124', 0.07760487144790258, 114.7), 'ENSG00000143149': ('ENSG00000143149', 0.10764546684709066, 159.1), 'ENSG00000164904': ('ENSG00000164904', 0.05866035182679297, 86.7)}","{'ENSG00000072210': ('ENSG00000072210', 0.3559401309635173, 76.1), 'ENSG00000111275': ('ENSG00000111275', 0.3652946679139382, 78.1), 'ENSG00000137124': ('ENSG00000137124', 0.027595884003741817, 5.9), 'ENSG00000143149': ('ENSG00000143149', 0.1870907390084191, 40.0), 'ENSG00000164904': ('ENSG00000164904', 0.06407857811038353, 13.7)}"
