,sample_1,sample_2,sample_3,sample_4,sample_5
MAR10686,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10687,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10688,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10689,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10690,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10691,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10692,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10693,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10694,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10695,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10696,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10697,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10698,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10699,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10700,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10701,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10702,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10703,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10704,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10705,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10706,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10707,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10708,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10709,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10710,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10711,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10712,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10713,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10714,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10715,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10716,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10717,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10718,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10719,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10720,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10721,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10722,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10723,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10724,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10725,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10726,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10727,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10728,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10729,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10730,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10731,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10732,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10733,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10734,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10735,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10736,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10737,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10738,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10739,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10740,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10741,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10742,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10743,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10744,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10745,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10746,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10747,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10748,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10749,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10750,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10751,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10752,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10753,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10754,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10755,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10756,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10757,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10758,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10759,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10760,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10761,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10762,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10763,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10764,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10765,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10766,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10767,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10768,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10769,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10770,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10771,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10772,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10773,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10774,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10775,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10776,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10777,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10778,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10779,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10780,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10781,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10782,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10783,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10784,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10785,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10786,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10787,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10788,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10789,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10790,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10791,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10792,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10793,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10794,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10795,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10796,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10797,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10798,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10799,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10800,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10801,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10802,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10803,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10804,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10805,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10806,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10807,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10808,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10809,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10810,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10811,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10812,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10813,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10814,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10815,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10816,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10817,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10818,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10819,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10820,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10821,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10822,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10823,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10824,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10825,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10826,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10827,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10828,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10829,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10830,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10831,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10832,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10833,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10834,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10835,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10836,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10837,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10838,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10839,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10840,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10841,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10842,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10843,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10844,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10845,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10846,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10847,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10848,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10849,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10850,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10851,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10852,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10853,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10854,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10855,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10856,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10857,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10858,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10859,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10860,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10861,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10862,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10863,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10864,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10865,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10866,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10867,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10868,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10869,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10870,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10871,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10872,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10873,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10874,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10875,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10876,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10877,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10878,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10879,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10880,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10881,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10882,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10883,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10884,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10885,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10886,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10887,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10888,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10889,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10890,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10891,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10892,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10893,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10894,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10895,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10896,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10897,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10898,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10899,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10900,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10901,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10902,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10903,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10904,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10905,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10906,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10907,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10908,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10909,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10910,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10911,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10912,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10913,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10914,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10915,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10916,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10917,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10918,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10919,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10920,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10921,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10922,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10923,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10924,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10925,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10926,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10927,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10928,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10929,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10930,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10931,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10932,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10933,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10934,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10935,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10936,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10937,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10938,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10939,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10940,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10941,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10942,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10943,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10944,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10945,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10946,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10947,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10948,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10949,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10950,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10951,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10952,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10953,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10954,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10955,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10956,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10957,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10958,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10959,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10960,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10961,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10962,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10963,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10964,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10965,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10966,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10967,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10968,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10969,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10970,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10971,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10972,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10973,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10974,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10975,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10976,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10977,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10978,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10979,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10980,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10981,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10982,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10983,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10984,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10985,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10986,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10987,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10988,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10989,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10990,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10991,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10992,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10993,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10994,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10995,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10996,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10997,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10998,-1.0,-1.0,-1.0,-1.0,-1.0
MAR10999,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11000,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11001,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11002,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11003,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11004,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11005,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11006,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11007,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11008,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11009,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11010,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11011,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11012,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11013,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11014,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11015,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11016,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11017,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11018,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11019,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11020,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11021,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11022,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11023,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11024,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11025,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11026,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11027,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11028,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11029,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11030,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11031,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11032,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11033,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11034,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11035,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11036,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11037,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11038,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11039,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11040,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11041,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11042,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11043,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11044,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11045,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11046,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11047,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11048,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11049,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11050,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11051,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11052,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11053,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11054,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11055,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11056,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11057,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11058,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11059,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11060,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11061,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11062,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11063,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11064,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11065,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11066,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11067,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11068,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11069,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11070,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11071,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11072,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11073,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11074,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11075,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11076,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11077,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11078,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11079,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11080,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11081,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11082,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11083,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11084,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11085,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11086,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11087,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11088,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11089,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11090,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11091,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11092,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11093,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11094,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11095,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11096,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11097,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11098,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11099,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11100,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11101,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11102,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11103,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11104,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11105,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11106,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11107,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11108,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11109,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11110,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11111,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11112,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11113,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11114,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11115,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11116,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11117,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11118,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11119,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11120,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11121,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11122,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11123,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11124,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11125,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11126,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11127,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11128,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11129,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11130,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11131,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11132,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11133,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11134,-1.0,-1.0,-1.0,-1.0,-1.0
MAR11135,-1.0,-1.0,-1.0,-1.0,-1.0
