,sample_1,sample_2
"('MAR04303', 'ENSG00000090402 or ENSG00000171298 or ENSG00000214013 or ENSG00000257335')","{'ENSG00000090402': ('ENSG00000090402', 0.004464285714285715, 0.3), 'ENSG00000171298': ('ENSG00000171298', 0.4464285714285715, 30.0), 'ENSG00000214013': ('ENSG00000214013', 0.5029761904761905, 33.8), 'ENSG00000257335': ('ENSG00000257335', 0.04613095238095239, 3.1)}","{'ENSG00000090402': ('ENSG00000090402', 1, 74.4), 'ENSG00000171298': ('ENSG00000171298', 1, nan), 'ENSG00000214013': ('ENSG00000214013', 1, nan), 'ENSG00000257335': ('ENSG00000257335', 1, nan)}"
"('MAR04414', 'ENSG00000108479 or ENSG00000156958 or ENSG00000166262')","{'ENSG00000108479': ('ENSG00000108479', 0.03575547866205306, 3.1), 'ENSG00000156958': ('ENSG00000156958', 0.5317185697808535, 46.1), 'ENSG00000166262': ('ENSG00000166262', 0.4325259515570934, 37.5)}","{'ENSG00000108479': ('ENSG00000108479', 0.8762968874700718, 109.8), 'ENSG00000156958': ('ENSG00000156958', 0.12370311252992817, 15.5), 'ENSG00000166262': ('ENSG00000166262', 1, nan)}"
"('MAR04415', 'ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167')","{'ENSG00000115850': ('ENSG00000115850', 1, 0.3), 'ENSG00000163521': ('ENSG00000163521', 1, 3.1), 'ENSG00000170266': ('ENSG00000170266', 1, 37.2)}","{'ENSG00000115850': ('ENSG00000115850', 1, 0.3), 'ENSG00000163521': ('ENSG00000163521', 1, nan), 'ENSG00000170266': ('ENSG00000170266', 1, nan)}"
"('MAR04416', 'ENSG00000102393 or ENSG00000170266 or ENSG00000241343')","{'ENSG00000102393': ('ENSG00000102393', 0.07692307692307691, 3.1), 'ENSG00000170266': ('ENSG00000170266', 0.923076923076923, 37.2)}","{'ENSG00000102393': ('ENSG00000102393', 1, 80.3), 'ENSG00000170266': ('ENSG00000170266', 1, nan)}"
"('MAR04774', 'ENSG00000067057 or ENSG00000141959 or ENSG00000152556')","{'ENSG00000067057': ('ENSG00000067057', 0.6060606060606061, 122.0), 'ENSG00000141959': ('ENSG00000141959', 0.250869349230005, 50.5), 'ENSG00000152556': ('ENSG00000152556', 0.14307004470938897, 28.8)}","{'ENSG00000067057': ('ENSG00000067057', 0.5597609561752989, 28.1), 'ENSG00000141959': ('ENSG00000141959', 0.19721115537848607, 9.9), 'ENSG00000152556': ('ENSG00000152556', 0.24302788844621512, 12.2)}"
"('MAR04775', 'ENSG00000067057 or ENSG00000141959 or ENSG00000152556')","{'ENSG00000067057': ('ENSG00000067057', 0.6060606060606061, 122.0), 'ENSG00000141959': ('ENSG00000141959', 0.250869349230005, 50.5), 'ENSG00000152556': ('ENSG00000152556', 0.14307004470938897, 28.8)}","{'ENSG00000067057': ('ENSG00000067057', 0.5597609561752989, 28.1), 'ENSG00000141959': ('ENSG00000141959', 0.19721115537848607, 9.9), 'ENSG00000152556': ('ENSG00000152556', 0.24302788844621512, 12.2)}"
"('MAR04831', '')",{},{}
"('MAR04832', 'ENSG00000115850 and ENSG00000163521 and ENSG00000170266 and ENSG00000188167')","{'ENSG00000115850': ('ENSG00000115850', 1, 0.3), 'ENSG00000163521': ('ENSG00000163521', 1, 3.1), 'ENSG00000170266': ('ENSG00000170266', 1, 37.2)}","{'ENSG00000115850': ('ENSG00000115850', 1, 0.3), 'ENSG00000163521': ('ENSG00000163521', 1, nan), 'ENSG00000170266': ('ENSG00000170266', 1, nan)}"
"('MAR07674', 'ENSG00000086062 or ENSG00000117411 or ENSG00000167531')","{'ENSG00000086062': ('ENSG00000086062', 0.303921568627451, 3.1), 'ENSG00000117411': ('ENSG00000117411', 0.696078431372549, 7.1)}","{'ENSG00000086062': ('ENSG00000086062', 0.6220546654099907, 66.0), 'ENSG00000117411': ('ENSG00000117411', 0.37794533459000945, 40.1)}"
"('MAR08761', 'ENSG00000138030')","{'ENSG00000138030': ('ENSG00000138030', 1, 1.5)}","{'ENSG00000138030': ('ENSG00000138030', 1, 14.7)}"
"('MAR08762', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.5386852821407796, 92.6), 'ENSG00000136872': ('ENSG00000136872', 0.0017452006980802795, 0.3), 'ENSG00000149925': ('ENSG00000149925', 0.45956951716114025, 79.0)}","{'ENSG00000109107': ('ENSG00000109107', 0.022058823529411766, 6.3), 'ENSG00000136872': ('ENSG00000136872', 0.025210084033613443, 7.2), 'ENSG00000149925': ('ENSG00000149925', 0.9527310924369748, 272.1)}"
"('MAR08764', 'ENSG00000115850')","{'ENSG00000115850': ('ENSG00000115850', 1, 0.3)}","{'ENSG00000115850': ('ENSG00000115850', 1, 0.3)}"
"('MAR08766', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 8.7)}","{'ENSG00000085662': ('ENSG00000085662', 1, 5.3)}"
"('MAR08767', 'ENSG00000213930')","{'ENSG00000213930': ('ENSG00000213930', 1, 10.2)}","{'ENSG00000213930': ('ENSG00000213930', 1, nan)}"
"('MAR00454', '')",{},{}
"('MAR04297', 'ENSG00000114268 or ENSG00000123836 or ENSG00000158571 or ENSG00000170525')","{'ENSG00000114268': ('ENSG00000114268', 0.047673971549404066, 12.4), 'ENSG00000123836': ('ENSG00000123836', 0.3833141099577086, 99.7), 'ENSG00000158571': ('ENSG00000158571', 0.008458285274894272, 2.2), 'ENSG00000170525': ('ENSG00000170525', 0.5605536332179931, 145.8)}","{'ENSG00000114268': ('ENSG00000114268', 0.8267992978349912, 282.6), 'ENSG00000123836': ('ENSG00000123836', 0.08572264482153305, 29.3), 'ENSG00000158571': ('ENSG00000158571', 0.0874780573434757, 29.9), 'ENSG00000170525': ('ENSG00000170525', 1, nan)}"
"('MAR04310', 'ENSG00000138030')","{'ENSG00000138030': ('ENSG00000138030', 1, 1.5)}","{'ENSG00000138030': ('ENSG00000138030', 1, 14.7)}"
"('MAR04315', 'ENSG00000140263')","{'ENSG00000140263': ('ENSG00000140263', 1, 5.3)}","{'ENSG00000140263': ('ENSG00000140263', 1, 35.2)}"
"('MAR04316', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 8.7)}","{'ENSG00000085662': ('ENSG00000085662', 1, 5.3)}"
"('MAR04317', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.13002566295979467, 15.2), 'ENSG00000141560': ('ENSG00000141560', 0.04533789563729684, 5.3), 'ENSG00000162408': ('ENSG00000162408', 0.07698887938408897, 9.0), 'ENSG00000167363': ('ENSG00000167363', 0.0718562874251497, 8.4), 'ENSG00000172456': ('ENSG00000172456', 0.6757912745936697, 79.0)}","{'ENSG00000116199': ('ENSG00000116199', 0.47192608386638246, 66.4), 'ENSG00000141560': ('ENSG00000141560', 0.5280739161336176, 74.3), 'ENSG00000162408': ('ENSG00000162408', 1, nan), 'ENSG00000167363': ('ENSG00000167363', 1, nan), 'ENSG00000172456': ('ENSG00000172456', 1, nan)}"
"('MAR04318', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.13002566295979467, 15.2), 'ENSG00000141560': ('ENSG00000141560', 0.04533789563729684, 5.3), 'ENSG00000162408': ('ENSG00000162408', 0.07698887938408897, 9.0), 'ENSG00000167363': ('ENSG00000167363', 0.0718562874251497, 8.4), 'ENSG00000172456': ('ENSG00000172456', 0.6757912745936697, 79.0)}","{'ENSG00000116199': ('ENSG00000116199', 0.47192608386638246, 66.4), 'ENSG00000141560': ('ENSG00000141560', 0.5280739161336176, 74.3), 'ENSG00000162408': ('ENSG00000162408', 1, nan), 'ENSG00000167363': ('ENSG00000167363', 1, nan), 'ENSG00000172456': ('ENSG00000172456', 1, nan)}"
"('MAR04319', 'ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883')","{'ENSG00000156510': ('ENSG00000156510', 0.21142857142857138, 11.1), 'ENSG00000156515': ('ENSG00000156515', 0.6895238095238095, 36.2), 'ENSG00000159399': ('ENSG00000159399', 0.08761904761904761, 4.6), 'ENSG00000160883': ('ENSG00000160883', 0.011428571428571427, 0.6)}","{'ENSG00000156510': ('ENSG00000156510', 0.05530973451327433, 2.5), 'ENSG00000156515': ('ENSG00000156515', 0.6858407079646017, 31.0), 'ENSG00000159399': ('ENSG00000159399', 0.25884955752212385, 11.7), 'ENSG00000160883': ('ENSG00000160883', 1, nan)}"
"('MAR04320', 'ENSG00000116199 or ENSG00000141560 or ENSG00000162408 or ENSG00000167363 or ENSG00000172456')","{'ENSG00000116199': ('ENSG00000116199', 0.13002566295979467, 15.2), 'ENSG00000141560': ('ENSG00000141560', 0.04533789563729684, 5.3), 'ENSG00000162408': ('ENSG00000162408', 0.07698887938408897, 9.0), 'ENSG00000167363': ('ENSG00000167363', 0.0718562874251497, 8.4), 'ENSG00000172456': ('ENSG00000172456', 0.6757912745936697, 79.0)}","{'ENSG00000116199': ('ENSG00000116199', 0.47192608386638246, 66.4), 'ENSG00000141560': ('ENSG00000141560', 0.5280739161336176, 74.3), 'ENSG00000162408': ('ENSG00000162408', 1, nan), 'ENSG00000167363': ('ENSG00000167363', 1, nan), 'ENSG00000172456': ('ENSG00000172456', 1, nan)}"
"('MAR04356', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.5386852821407796, 92.6), 'ENSG00000136872': ('ENSG00000136872', 0.0017452006980802795, 0.3), 'ENSG00000149925': ('ENSG00000149925', 0.45956951716114025, 79.0)}","{'ENSG00000109107': ('ENSG00000109107', 0.022058823529411766, 6.3), 'ENSG00000136872': ('ENSG00000136872', 0.025210084033613443, 7.2), 'ENSG00000149925': ('ENSG00000149925', 0.9527310924369748, 272.1)}"
"('MAR04383', 'ENSG00000178802')","{'ENSG00000178802': ('ENSG00000178802', 1, 7.4)}","{'ENSG00000178802': ('ENSG00000178802', 1, nan)}"
"('MAR04385', 'ENSG00000100413 or ENSG00000100417 or ENSG00000140650')","{'ENSG00000100413': ('ENSG00000100413', 0.35058823529411764, 14.9), 'ENSG00000100417': ('ENSG00000100417', 0.36470588235294116, 15.5), 'ENSG00000140650': ('ENSG00000140650', 0.28470588235294114, 12.1)}","{'ENSG00000100413': ('ENSG00000100413', 0.48214285714285704, 16.2), 'ENSG00000100417': ('ENSG00000100417', 0.3095238095238095, 10.4), 'ENSG00000140650': ('ENSG00000140650', 0.20833333333333331, 7.0)}"
"('MAR04386', 'ENSG00000164068 or ENSG00000173540')","{'ENSG00000164068': ('ENSG00000164068', 0.9117647058823529, 15.5), 'ENSG00000173540': ('ENSG00000173540', 0.08823529411764706, 1.5)}","{'ENSG00000164068': ('ENSG00000164068', 1, nan), 'ENSG00000173540': ('ENSG00000173540', 1, nan)}"
"('MAR04387', 'ENSG00000173540')","{'ENSG00000173540': ('ENSG00000173540', 1, 1.5)}","{'ENSG00000173540': ('ENSG00000173540', 1, nan)}"
"('MAR04399', 'ENSG00000112699')","{'ENSG00000112699': ('ENSG00000112699', 1, 38.7)}","{'ENSG00000112699': ('ENSG00000112699', 1, 29.0)}"
"('MAR04400', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 3.7)}","{'ENSG00000104522': ('ENSG00000104522', 1, 5.0)}"
"('MAR04401', 'ENSG00000116783 or ENSG00000254685')",{},{}
"('MAR04402', 'ENSG00000157353')","{'ENSG00000157353': ('ENSG00000157353', 1, 11.8)}","{'ENSG00000157353': ('ENSG00000157353', 1, 3.4)}"
"('MAR04403', '')",{},{}
"('MAR04490', 'ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883')","{'ENSG00000156510': ('ENSG00000156510', 0.21142857142857138, 11.1), 'ENSG00000156515': ('ENSG00000156515', 0.6895238095238095, 36.2), 'ENSG00000159399': ('ENSG00000159399', 0.08761904761904761, 4.6), 'ENSG00000160883': ('ENSG00000160883', 0.011428571428571427, 0.6)}","{'ENSG00000156510': ('ENSG00000156510', 0.05530973451327433, 2.5), 'ENSG00000156515': ('ENSG00000156515', 0.6858407079646017, 31.0), 'ENSG00000159399': ('ENSG00000159399', 0.25884955752212385, 11.7), 'ENSG00000160883': ('ENSG00000160883', 1, nan)}"
"('MAR04706', 'ENSG00000078237 or ENSG00000114268 or ENSG00000123836 or ENSG00000158571 or ENSG00000170525')","{'ENSG00000078237': ('ENSG00000078237', 0.036666666666666674, 9.9), 'ENSG00000114268': ('ENSG00000114268', 0.04592592592592593, 12.4), 'ENSG00000123836': ('ENSG00000123836', 0.36925925925925934, 99.7), 'ENSG00000158571': ('ENSG00000158571', 0.00814814814814815, 2.2), 'ENSG00000170525': ('ENSG00000170525', 0.54, 145.8)}","{'ENSG00000078237': ('ENSG00000078237', 0.015552995391705073, 5.4), 'ENSG00000114268': ('ENSG00000114268', 0.8139400921658988, 282.6), 'ENSG00000123836': ('ENSG00000123836', 0.08438940092165899, 29.3), 'ENSG00000158571': ('ENSG00000158571', 0.08611751152073732, 29.9), 'ENSG00000170525': ('ENSG00000170525', 1, nan)}"
"('MAR08768', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 3.7)}","{'ENSG00000104522': ('ENSG00000104522', 1, 5.0)}"
"('MAR04590', 'ENSG00000169738')","{'ENSG00000169738': ('ENSG00000169738', 1, 15.8)}","{'ENSG00000169738': ('ENSG00000169738', 1, nan)}"
"('MAR04591', 'ENSG00000115425 or ENSG00000116353')","{'ENSG00000115425': ('ENSG00000115425', 0.30845771144278605, 6.2), 'ENSG00000116353': ('ENSG00000116353', 0.6915422885572139, 13.9)}","{'ENSG00000115425': ('ENSG00000115425', 0.8815911193339501, 667.1), 'ENSG00000116353': ('ENSG00000116353', 0.11840888066604995, 89.6)}"
"('MAR04592', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 8.7)}","{'ENSG00000085662': ('ENSG00000085662', 1, 5.3)}"
"('MAR04593', 'ENSG00000140263')","{'ENSG00000140263': ('ENSG00000140263', 1, 5.3)}","{'ENSG00000140263': ('ENSG00000140263', 1, 35.2)}"
"('MAR04594', 'ENSG00000104808')","{'ENSG00000104808': ('ENSG00000104808', 1, 0.9)}","{'ENSG00000104808': ('ENSG00000104808', 1, 205.1)}"
"('MAR04595', 'ENSG00000093217')","{'ENSG00000093217': ('ENSG00000093217', 1, 13.3)}","{'ENSG00000093217': ('ENSG00000093217', 1, 828.9)}"
"('MAR08341', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 0.48504983388704326, 14.6), 'ENSG00000085662': ('ENSG00000085662', 0.28903654485049834, 8.7), 'ENSG00000117448': ('ENSG00000117448', 0.22591362126245848, 6.8)}","{'ENSG00000053371': ('ENSG00000053371', 0.2965779467680609, 7.8), 'ENSG00000085662': ('ENSG00000085662', 0.20152091254752855, 5.3), 'ENSG00000117448': ('ENSG00000117448', 0.5019011406844107, 13.2)}"
"('MAR08342', '')",{},{}
"('MAR08344', 'ENSG00000117448')","{'ENSG00000117448': ('ENSG00000117448', 1, 6.8)}","{'ENSG00000117448': ('ENSG00000117448', 1, 13.2)}"
"('MAR08352', 'ENSG00000165475')","{'ENSG00000165475': ('ENSG00000165475', 1, 54.8)}","{'ENSG00000165475': ('ENSG00000165475', 1, nan)}"
"('MAR08353', '')",{},{}
"('MAR08726', 'ENSG00000171174')","{'ENSG00000171174': ('ENSG00000171174', 1, 13.9)}","{'ENSG00000171174': ('ENSG00000171174', 1, nan)}"
"('MAR08727', 'ENSG00000120697')","{'ENSG00000120697': ('ENSG00000120697', 1, 10.5)}","{'ENSG00000120697': ('ENSG00000120697', 1, 75.5)}"
"('MAR08728', '')",{},{}
"('MAR08729', 'ENSG00000115652')","{'ENSG00000115652': ('ENSG00000115652', 1, 18.0)}","{'ENSG00000115652': ('ENSG00000115652', 1, 5.0)}"
"('MAR06537', 'ENSG00000117448')","{'ENSG00000117448': ('ENSG00000117448', 1, 6.8)}","{'ENSG00000117448': ('ENSG00000117448', 1, 13.2)}"
"('MAR01568', 'ENSG00000006534 or ENSG00000108602 or ENSG00000132746 or ENSG00000184254')","{'ENSG00000006534': ('ENSG00000006534', 0.75, 0.9), 'ENSG00000184254': ('ENSG00000184254', 0.25, 0.3)}","{'ENSG00000006534': ('ENSG00000006534', 1, 12.0), 'ENSG00000184254': ('ENSG00000184254', 1, nan)}"
"('MAR03853', 'ENSG00000124767 or ENSG00000167699')","{'ENSG00000124767': ('ENSG00000124767', 0.6966292134831461, 24.8), 'ENSG00000167699': ('ENSG00000167699', 0.30337078651685395, 10.8)}","{'ENSG00000124767': ('ENSG00000124767', 1, 43.0), 'ENSG00000167699': ('ENSG00000167699', 1, nan)}"
"('MAR03854', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 8.7)}","{'ENSG00000085662': ('ENSG00000085662', 1, 5.3)}"
"('MAR03855', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000085662': ('ENSG00000085662', 1, 8.7)}","{'ENSG00000085662': ('ENSG00000085662', 1, 5.3)}"
"('MAR03857', 'ENSG00000063854 or ENSG00000103253')","{'ENSG00000063854': ('ENSG00000063854', 0.21102661596958175, 11.1), 'ENSG00000103253': ('ENSG00000103253', 0.7889733840304183, 41.5)}","{'ENSG00000063854': ('ENSG00000063854', 0.11363636363636365, 6.0), 'ENSG00000103253': ('ENSG00000103253', 0.8863636363636364, 46.8)}"
"('MAR03859', 'ENSG00000166816 or ENSG00000182224')","{'ENSG00000166816': ('ENSG00000166816', 0.5692307692307692, 7.4), 'ENSG00000182224': ('ENSG00000182224', 0.43076923076923074, 5.6)}","{'ENSG00000166816': ('ENSG00000166816', 1, nan), 'ENSG00000182224': ('ENSG00000182224', 1, nan)}"
"('MAR04087', 'ENSG00000082212 or ENSG00000151376')","{'ENSG00000082212': ('ENSG00000082212', 0.5695067264573991, 38.1), 'ENSG00000151376': ('ENSG00000151376', 0.43049327354260086, 28.8)}","{'ENSG00000082212': ('ENSG00000082212', 0.10336538461538462, 4.3), 'ENSG00000151376': ('ENSG00000151376', 0.8966346153846154, 37.3)}"
"('MAR04089', 'ENSG00000013392 or ENSG00000065833')","{'ENSG00000013392': ('ENSG00000013392', 0.12015503875968994, 9.3), 'ENSG00000065833': ('ENSG00000065833', 0.8798449612403101, 68.1)}","{'ENSG00000013392': ('ENSG00000013392', 0.9601769911504425, 21.7), 'ENSG00000065833': ('ENSG00000065833', 0.03982300884955753, 0.9)}"
"('MAR04091', 'ENSG00000082212 or ENSG00000151376')","{'ENSG00000082212': ('ENSG00000082212', 0.5695067264573991, 38.1), 'ENSG00000151376': ('ENSG00000151376', 0.43049327354260086, 28.8)}","{'ENSG00000082212': ('ENSG00000082212', 0.10336538461538462, 4.3), 'ENSG00000151376': ('ENSG00000151376', 0.8966346153846154, 37.3)}"
"('MAR04093', 'ENSG00000172497')",{},{}
"('MAR04095', 'ENSG00000172497')",{},{}
"('MAR04101', 'ENSG00000124253')",{},{}
"('MAR04103', 'ENSG00000100889')","{'ENSG00000100889': ('ENSG00000100889', 1, 1.2)}","{'ENSG00000100889': ('ENSG00000100889', 1, 16.4)}"
"('MAR04143', 'ENSG00000173599')","{'ENSG00000173599': ('ENSG00000173599', 1, 25.1)}","{'ENSG00000173599': ('ENSG00000173599', 1, nan)}"
"('MAR04193', 'ENSG00000067225 or ENSG00000143627')","{'ENSG00000067225': ('ENSG00000067225', 0.9941634241245136, 102.2), 'ENSG00000143627': ('ENSG00000143627', 0.005836575875486381, 0.6)}","{'ENSG00000067225': ('ENSG00000067225', 0.15948275862068967, 14.8), 'ENSG00000143627': ('ENSG00000143627', 0.8405172413793104, 78.0)}"
"('MAR08497', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 0.48504983388704326, 14.6), 'ENSG00000085662': ('ENSG00000085662', 0.28903654485049834, 8.7), 'ENSG00000117448': ('ENSG00000117448', 0.22591362126245848, 6.8)}","{'ENSG00000053371': ('ENSG00000053371', 0.2965779467680609, 7.8), 'ENSG00000085662': ('ENSG00000085662', 0.20152091254752855, 5.3), 'ENSG00000117448': ('ENSG00000117448', 0.5019011406844107, 13.2)}"
"('MAR08498', 'ENSG00000130649')","{'ENSG00000130649': ('ENSG00000130649', 1, 5.3)}","{'ENSG00000130649': ('ENSG00000130649', 1, 4.6)}"
"('MAR08499', 'ENSG00000130649')","{'ENSG00000130649': ('ENSG00000130649', 1, 5.3)}","{'ENSG00000130649': ('ENSG00000130649', 1, 4.6)}"
"('MAR08500', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 0.48504983388704326, 14.6), 'ENSG00000085662': ('ENSG00000085662', 0.28903654485049834, 8.7), 'ENSG00000117448': ('ENSG00000117448', 0.22591362126245848, 6.8)}","{'ENSG00000053371': ('ENSG00000053371', 0.2965779467680609, 7.8), 'ENSG00000085662': ('ENSG00000085662', 0.20152091254752855, 5.3), 'ENSG00000117448': ('ENSG00000117448', 0.5019011406844107, 13.2)}"
"('MAR08501', 'ENSG00000137106')","{'ENSG00000137106': ('ENSG00000137106', 1, 22.9)}","{'ENSG00000137106': ('ENSG00000137106', 1, 0.2)}"
"('MAR08502', 'ENSG00000147576 or ENSG00000172955 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144')","{'ENSG00000147576': ('ENSG00000147576', 0.7647679324894515, 72.5), 'ENSG00000197894': ('ENSG00000197894', 0.2289029535864979, 21.7), 'ENSG00000248144': ('ENSG00000248144', 0.006329113924050633, 0.6)}","{'ENSG00000147576': ('ENSG00000147576', 1, 54.5), 'ENSG00000197894': ('ENSG00000197894', 1, nan), 'ENSG00000248144': ('ENSG00000248144', 1, nan)}"
"('MAR08503', 'ENSG00000006534 or ENSG00000072210 or ENSG00000108602 or ENSG00000132746 or ENSG00000143149 or ENSG00000164904 or ENSG00000184254')","{'ENSG00000006534': ('ENSG00000006534', 0.00741962077493817, 0.9), 'ENSG00000072210': ('ENSG00000072210', 0.11459192085737842, 13.9), 'ENSG00000143149': ('ENSG00000143149', 0.09975267930750206, 12.1), 'ENSG00000164904': ('ENSG00000164904', 0.7757625721352019, 94.1), 'ENSG00000184254': ('ENSG00000184254', 0.00247320692497939, 0.3)}","{'ENSG00000006534': ('ENSG00000006534', 0.15075376884422112, 12.0), 'ENSG00000072210': ('ENSG00000072210', 0.7763819095477388, 61.8), 'ENSG00000143149': ('ENSG00000143149', 0.0728643216080402, 5.8), 'ENSG00000164904': ('ENSG00000164904', 1, nan), 'ENSG00000184254': ('ENSG00000184254', 1, nan)}"
"('MAR08504', 'ENSG00000072210 or ENSG00000111275 or ENSG00000137124 or ENSG00000143149 or ENSG00000164904')","{'ENSG00000072210': ('ENSG00000072210', 0.08239478363959693, 13.9), 'ENSG00000111275': ('ENSG00000111275', 0.28808535862477774, 48.6), 'ENSG00000143149': ('ENSG00000143149', 0.07172495554238292, 12.1), 'ENSG00000164904': ('ENSG00000164904', 0.5577949021932425, 94.1)}","{'ENSG00000072210': ('ENSG00000072210', 0.42976356050069536, 61.8), 'ENSG00000111275': ('ENSG00000111275', 0.5299026425591099, 76.2), 'ENSG00000143149': ('ENSG00000143149', 0.04033379694019471, 5.8), 'ENSG00000164904': ('ENSG00000164904', 1, nan)}"
"('MAR08506', 'ENSG00000072210 or ENSG00000111275 or ENSG00000137124 or ENSG00000143149 or ENSG00000164904')","{'ENSG00000072210': ('ENSG00000072210', 0.08239478363959693, 13.9), 'ENSG00000111275': ('ENSG00000111275', 0.28808535862477774, 48.6), 'ENSG00000143149': ('ENSG00000143149', 0.07172495554238292, 12.1), 'ENSG00000164904': ('ENSG00000164904', 0.5577949021932425, 94.1)}","{'ENSG00000072210': ('ENSG00000072210', 0.42976356050069536, 61.8), 'ENSG00000111275': ('ENSG00000111275', 0.5299026425591099, 76.2), 'ENSG00000143149': ('ENSG00000143149', 0.04033379694019471, 5.8), 'ENSG00000164904': ('ENSG00000164904', 1, nan)}"
"('MAR08507', 'ENSG00000147576 or ENSG00000172955 or ENSG00000180011 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144')","{'ENSG00000147576': ('ENSG00000147576', 0.6801125703564729, 72.5), 'ENSG00000180011': ('ENSG00000180011', 0.1106941838649156, 11.8), 'ENSG00000197894': ('ENSG00000197894', 0.20356472795497185, 21.7), 'ENSG00000248144': ('ENSG00000248144', 0.005628517823639775, 0.6)}","{'ENSG00000147576': ('ENSG00000147576', 1, 54.5), 'ENSG00000180011': ('ENSG00000180011', 1, nan), 'ENSG00000197894': ('ENSG00000197894', 1, nan), 'ENSG00000248144': ('ENSG00000248144', 1, nan)}"
"('MAR08508', 'ENSG00000147576 or ENSG00000172955 or ENSG00000180011 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144')","{'ENSG00000147576': ('ENSG00000147576', 0.6801125703564729, 72.5), 'ENSG00000180011': ('ENSG00000180011', 0.1106941838649156, 11.8), 'ENSG00000197894': ('ENSG00000197894', 0.20356472795497185, 21.7), 'ENSG00000248144': ('ENSG00000248144', 0.005628517823639775, 0.6)}","{'ENSG00000147576': ('ENSG00000147576', 1, 54.5), 'ENSG00000180011': ('ENSG00000180011', 1, nan), 'ENSG00000197894': ('ENSG00000197894', 1, nan), 'ENSG00000248144': ('ENSG00000248144', 1, nan)}"
"('MAR08509', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 0.48504983388704326, 14.6), 'ENSG00000085662': ('ENSG00000085662', 0.28903654485049834, 8.7), 'ENSG00000117448': ('ENSG00000117448', 0.22591362126245848, 6.8)}","{'ENSG00000053371': ('ENSG00000053371', 0.2965779467680609, 7.8), 'ENSG00000085662': ('ENSG00000085662', 0.20152091254752855, 5.3), 'ENSG00000117448': ('ENSG00000117448', 0.5019011406844107, 13.2)}"
"('MAR08511', 'ENSG00000063854 or ENSG00000103253')","{'ENSG00000063854': ('ENSG00000063854', 0.21102661596958175, 11.1), 'ENSG00000103253': ('ENSG00000103253', 0.7889733840304183, 41.5)}","{'ENSG00000063854': ('ENSG00000063854', 0.11363636363636365, 6.0), 'ENSG00000103253': ('ENSG00000103253', 0.8863636363636364, 46.8)}"
