,sample_1,sample_2
"('MAR04356', 'ENSG00000109107 or ENSG00000136872 or ENSG00000149925')","{'ENSG00000109107': ('ENSG00000109107', 0.17525773195876287, 23.46), 'ENSG00000149925': ('ENSG00000149925', 0.8247422680412371, 110.4)}","{'ENSG00000109107': ('ENSG00000109107', 0.21687478321193202, 25.01), 'ENSG00000149925': ('ENSG00000149925', 0.7831252167880679, 90.31)}"
"('MAR04383', 'ENSG00000178802')","{'ENSG00000178802': ('ENSG00000178802', 1, 0.4574)}","{'ENSG00000178802': ('ENSG00000178802', 1, 0.09233)}"
"('MAR04385', 'ENSG00000100413 or ENSG00000100417 or ENSG00000140650')","{'ENSG00000140650': ('ENSG00000140650', 1, 18.45)}","{'ENSG00000140650': ('ENSG00000140650', 1, 7.517)}"
"('MAR04386', 'ENSG00000164068 or ENSG00000173540')",{},{}
"('MAR04387', 'ENSG00000173540')",{},{}
"('MAR04399', 'ENSG00000112699')",{},{}
"('MAR04400', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 56.24)}","{'ENSG00000104522': ('ENSG00000104522', 1, 54.63)}"
"('MAR04401', 'ENSG00000116783 or ENSG00000254685')","{'ENSG00000254685': ('ENSG00000254685', 1, 1.302)}","{'ENSG00000254685': ('ENSG00000254685', 1, 2.99)}"
"('MAR04402', 'ENSG00000157353')",{},{}
"('MAR04403', '')",{},{}
"('MAR04490', 'ENSG00000156510 or ENSG00000156515 or ENSG00000159399 or ENSG00000160883')","{'ENSG00000156515': ('ENSG00000156515', 0.4514438109251426, 9.818), 'ENSG00000160883': ('ENSG00000160883', 0.5485561890748575, 11.93)}","{'ENSG00000156515': ('ENSG00000156515', 0.7025486250838364, 12.57), 'ENSG00000160883': ('ENSG00000160883', 0.29745137491616364, 5.322)}"
"('MAR04706', 'ENSG00000078237 or ENSG00000114268 or ENSG00000123836 or ENSG00000158571 or ENSG00000170525')","{'ENSG00000078237': ('ENSG00000078237', 1, 27.72)}","{'ENSG00000078237': ('ENSG00000078237', 1, 24.55)}"
"('MAR08768', 'ENSG00000104522')","{'ENSG00000104522': ('ENSG00000104522', 1, 56.24)}","{'ENSG00000104522': ('ENSG00000104522', 1, 54.63)}"
"('MAR04590', 'ENSG00000169738')",{},{}
"('MAR04591', 'ENSG00000115425 or ENSG00000116353')",{},{}
"('MAR04592', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000198074': ('ENSG00000198074', 1, 644.7)}","{'ENSG00000198074': ('ENSG00000198074', 1, 737.5)}"
"('MAR04593', 'ENSG00000140263')",{},{}
"('MAR04594', 'ENSG00000104808')",{},{}
"('MAR04595', 'ENSG00000093217')",{},{}
"('MAR08341', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 1, 30.09)}","{'ENSG00000053371': ('ENSG00000053371', 1, 22.19)}"
"('MAR08342', '')",{},{}
"('MAR08344', 'ENSG00000117448')",{},{}
"('MAR08352', 'ENSG00000165475')",{},{}
"('MAR08353', '')",{},{}
"('MAR08726', 'ENSG00000171174')","{'ENSG00000171174': ('ENSG00000171174', 1, 8.524)}","{'ENSG00000171174': ('ENSG00000171174', 1, 9.999)}"
"('MAR08727', 'ENSG00000120697')",{},{}
"('MAR08728', '')",{},{}
"('MAR08729', 'ENSG00000115652')",{},{}
"('MAR06537', 'ENSG00000117448')",{},{}
"('MAR01568', 'ENSG00000006534 or ENSG00000108602 or ENSG00000132746 or ENSG00000184254')",{},{}
"('MAR03853', 'ENSG00000124767 or ENSG00000167699')","{'ENSG00000167699': ('ENSG00000167699', 1, 4.729)}","{'ENSG00000167699': ('ENSG00000167699', 1, 8.353)}"
"('MAR03854', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000198074': ('ENSG00000198074', 1, 644.7)}","{'ENSG00000198074': ('ENSG00000198074', 1, 737.5)}"
"('MAR03855', 'ENSG00000085662 or ENSG00000198074')","{'ENSG00000198074': ('ENSG00000198074', 1, 644.7)}","{'ENSG00000198074': ('ENSG00000198074', 1, 737.5)}"
"('MAR03857', 'ENSG00000063854 or ENSG00000103253')",{},{}
"('MAR03859', 'ENSG00000166816 or ENSG00000182224')",{},{}
"('MAR04087', 'ENSG00000082212 or ENSG00000151376')","{'ENSG00000082212': ('ENSG00000082212', 1, 11.8)}","{'ENSG00000082212': ('ENSG00000082212', 1, 12.94)}"
"('MAR04089', 'ENSG00000013392 or ENSG00000065833')","{'ENSG00000065833': ('ENSG00000065833', 1, 91.5)}","{'ENSG00000065833': ('ENSG00000065833', 1, 96.35)}"
"('MAR04091', 'ENSG00000082212 or ENSG00000151376')","{'ENSG00000082212': ('ENSG00000082212', 1, 11.8)}","{'ENSG00000082212': ('ENSG00000082212', 1, 12.94)}"
"('MAR04093', 'ENSG00000172497')",{},{}
"('MAR04095', 'ENSG00000172497')",{},{}
"('MAR04101', 'ENSG00000124253')",{},{}
"('MAR04103', 'ENSG00000100889')",{},{}
"('MAR04143', 'ENSG00000173599')",{},{}
"('MAR04193', 'ENSG00000067225 or ENSG00000143627')",{},{}
"('MAR08497', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 1, 30.09)}","{'ENSG00000053371': ('ENSG00000053371', 1, 22.19)}"
"('MAR08498', 'ENSG00000130649')","{'ENSG00000130649': ('ENSG00000130649', 1, 2375.0)}","{'ENSG00000130649': ('ENSG00000130649', 1, 2096.0)}"
"('MAR08499', 'ENSG00000130649')","{'ENSG00000130649': ('ENSG00000130649', 1, 2375.0)}","{'ENSG00000130649': ('ENSG00000130649', 1, 2096.0)}"
"('MAR08500', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 1, 30.09)}","{'ENSG00000053371': ('ENSG00000053371', 1, 22.19)}"
"('MAR08501', 'ENSG00000137106')",{},{}
"('MAR08502', 'ENSG00000147576 or ENSG00000172955 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144')","{'ENSG00000187758': ('ENSG00000187758', 0.5018450184501844, 4913.0), 'ENSG00000196616': ('ENSG00000196616', 0.49408189583625933, 4837.0), 'ENSG00000197894': ('ENSG00000197894', 0.00010367854543597337, 1.015), 'ENSG00000248144': ('ENSG00000248144', 0.003969407168120124, 38.86)}","{'ENSG00000187758': ('ENSG00000187758', 0.5180356599129305, 5349.0), 'ENSG00000196616': ('ENSG00000196616', 0.4762945177513166, 4918.0), 'ENSG00000197894': ('ENSG00000197894', 9.917153033292969e-05, 1.024), 'ENSG00000248144': ('ENSG00000248144', 0.005570650805420034, 57.52)}"
"('MAR08503', 'ENSG00000006534 or ENSG00000072210 or ENSG00000108602 or ENSG00000132746 or ENSG00000143149 or ENSG00000164904 or ENSG00000184254')","{'ENSG00000072210': ('ENSG00000072210', 0.42783990646414993, 197.6), 'ENSG00000143149': ('ENSG00000143149', 0.5681436814584663, 262.4), 'ENSG00000164904': ('ENSG00000164904', 0.004016412077383594, 1.855)}","{'ENSG00000072210': ('ENSG00000072210', 0.38096959473028874, 189.7), 'ENSG00000143149': ('ENSG00000143149', 0.6167409728079689, 307.1), 'ENSG00000164904': ('ENSG00000164904', 0.0022894324617423784, 1.14)}"
"('MAR08504', 'ENSG00000072210 or ENSG00000111275 or ENSG00000137124 or ENSG00000143149 or ENSG00000164904')","{'ENSG00000072210': ('ENSG00000072210', 0.2561393730029619, 197.6), 'ENSG00000111275': ('ENSG00000111275', 0.40131958442164484, 309.6), 'ENSG00000143149': ('ENSG00000143149', 0.34013649532377127, 262.4), 'ENSG00000164904': ('ENSG00000164904', 0.002404547251621935, 1.855)}","{'ENSG00000072210': ('ENSG00000072210', 0.24757256212152848, 189.7), 'ENSG00000111275': ('ENSG00000111275', 0.3501513885988724, 268.3), 'ENSG00000143149': ('ENSG00000143149', 0.40078826477343915, 307.1), 'ENSG00000164904': ('ENSG00000164904', 0.0014877845061599497, 1.14)}"
"('MAR08506', 'ENSG00000072210 or ENSG00000111275 or ENSG00000137124 or ENSG00000143149 or ENSG00000164904')","{'ENSG00000072210': ('ENSG00000072210', 0.2561393730029619, 197.6), 'ENSG00000111275': ('ENSG00000111275', 0.40131958442164484, 309.6), 'ENSG00000143149': ('ENSG00000143149', 0.34013649532377127, 262.4), 'ENSG00000164904': ('ENSG00000164904', 0.002404547251621935, 1.855)}","{'ENSG00000072210': ('ENSG00000072210', 0.24757256212152848, 189.7), 'ENSG00000111275': ('ENSG00000111275', 0.3501513885988724, 268.3), 'ENSG00000143149': ('ENSG00000143149', 0.40078826477343915, 307.1), 'ENSG00000164904': ('ENSG00000164904', 0.0014877845061599497, 1.14)}"
"('MAR08507', 'ENSG00000147576 or ENSG00000172955 or ENSG00000180011 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144')","{'ENSG00000187758': ('ENSG00000187758', 0.5018450184501844, 4913.0), 'ENSG00000196616': ('ENSG00000196616', 0.49408189583625933, 4837.0), 'ENSG00000197894': ('ENSG00000197894', 0.00010367854543597337, 1.015), 'ENSG00000248144': ('ENSG00000248144', 0.003969407168120124, 38.86)}","{'ENSG00000187758': ('ENSG00000187758', 0.5180356599129305, 5349.0), 'ENSG00000196616': ('ENSG00000196616', 0.4762945177513166, 4918.0), 'ENSG00000197894': ('ENSG00000197894', 9.917153033292969e-05, 1.024), 'ENSG00000248144': ('ENSG00000248144', 0.005570650805420034, 57.52)}"
"('MAR08508', 'ENSG00000147576 or ENSG00000172955 or ENSG00000180011 or ENSG00000187758 or ENSG00000196344 or ENSG00000196616 or ENSG00000197894 or ENSG00000198099 or ENSG00000248144')","{'ENSG00000187758': ('ENSG00000187758', 0.5018450184501844, 4913.0), 'ENSG00000196616': ('ENSG00000196616', 0.49408189583625933, 4837.0), 'ENSG00000197894': ('ENSG00000197894', 0.00010367854543597337, 1.015), 'ENSG00000248144': ('ENSG00000248144', 0.003969407168120124, 38.86)}","{'ENSG00000187758': ('ENSG00000187758', 0.5180356599129305, 5349.0), 'ENSG00000196616': ('ENSG00000196616', 0.4762945177513166, 4918.0), 'ENSG00000197894': ('ENSG00000197894', 9.917153033292969e-05, 1.024), 'ENSG00000248144': ('ENSG00000248144', 0.005570650805420034, 57.52)}"
"('MAR08509', 'ENSG00000053371 or ENSG00000085662 or ENSG00000117448')","{'ENSG00000053371': ('ENSG00000053371', 1, 30.09)}","{'ENSG00000053371': ('ENSG00000053371', 1, 22.19)}"
"('MAR08511', 'ENSG00000063854 or ENSG00000103253')",{},{}
"('MAR08512', 'ENSG00000166816')",{},{}
"('MAR08514', 'ENSG00000166816 or ENSG00000182224')",{},{}
"('MAR08516', 'ENSG00000148090')",{},{}
"('MAR08517', '')",{},{}
"('MAR04280', 'ENSG00000111716 or ENSG00000171989')",{},{}
"('MAR00153', 'ENSG00000111058 or ENSG00000131069 or ENSG00000154930')",{},{}
"('MAR03212', 'ENSG00000111271 or ENSG00000117054 or ENSG00000122971 or ENSG00000151498 or ENSG00000177646 or ENSG00000196177 or ENSG00000240303')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3)}"
"('MAR03797', 'ENSG00000111058 or ENSG00000131069 or ENSG00000154930')",{},{}
"('MAR03800', 'ENSG00000083123 and ENSG00000091140 and ENSG00000137992 and ENSG00000248098')","{'ENSG00000091140': ('ENSG00000091140', 1, 1.17)}","{'ENSG00000091140': ('ENSG00000091140', 1, 0.1503)}"
"('MAR04105', 'ENSG00000103150')",{},{}
"('MAR04106', 'ENSG00000103150')",{},{}
"('MAR04107', 'ENSG00000103150')",{},{}
"('MAR04282', 'ENSG00000119711')",{},{}
"('MAR04331', 'ENSG00000111058 or ENSG00000131069 or ENSG00000154930')",{},{}
"('MAR04459', 'ENSG00000111058 or ENSG00000131069 or ENSG00000154930')",{},{}
"('MAR04460', 'ENSG00000111058 or ENSG00000131069 or ENSG00000154930')",{},{}
"('MAR04464', '')",{},{}
"('MAR04497', 'ENSG00000116133')",{},{}
"('MAR04741', 'ENSG00000198130')",{},{}
"('MAR08078', '')",{},{}
"('MAR09803', '')",{},{}
"('MAR09804', 'ENSG00000087076 or ENSG00000099377 or ENSG00000100867 or ENSG00000109854 or ENSG00000121039 or ENSG00000138400 or ENSG00000139988 or ENSG00000145439 or ENSG00000159692 or ENSG00000160439 or ENSG00000164039 or ENSG00000167733 or ENSG00000170426 or ENSG00000170786 or ENSG00000176387 or ENSG00000183921 or ENSG00000184860 or ENSG00000186153 or ENSG00000187134 or ENSG00000197894 or ENSG00000198074 or ENSG00000198189 or ENSG00000198610 or ENSG00000204228 or ENSG00000227471 or ENSG00000240857')","{'ENSG00000187134': ('ENSG00000187134', 0.03723436868364088, 35.83), 'ENSG00000197894': ('ENSG00000197894', 0.0010547832602259416, 1.015), 'ENSG00000198074': ('ENSG00000198074', 0.6699692294262705, 644.7), 'ENSG00000198189': ('ENSG00000198189', 0.001069331994849748, 1.029), 'ENSG00000198610': ('ENSG00000198610', 0.20544891679474744, 197.7), 'ENSG00000204228': ('ENSG00000204228', 0.08381110338642582, 80.65), 'ENSG00000227471': ('ENSG00000227471', 0.0014122664538394629, 1.359)}","{'ENSG00000187134': ('ENSG00000187134', 0.03628409841451821, 40.01), 'ENSG00000197894': ('ENSG00000197894', 0.0009286407592218608, 1.024), 'ENSG00000198074': ('ENSG00000198074', 0.6688208593028538, 737.5), 'ENSG00000198189': ('ENSG00000198189', 0.0007914304595438652, 0.8727), 'ENSG00000198610': ('ENSG00000198610', 0.19996610098478546, 220.5), 'ENSG00000204228': ('ENSG00000204228', 0.09277338834804331, 102.3), 'ENSG00000227471': ('ENSG00000227471', 0.0004354817310335328, 0.4802)}"
"('MAR00718', 'ENSG00000087299')",{},{}
"('MAR00719', 'ENSG00000092621')","{'ENSG00000092621': ('ENSG00000092621', 1, 12.67)}","{'ENSG00000092621': ('ENSG00000092621', 1, 11.01)}"
"('MAR01434', 'ENSG00000120437')","{'ENSG00000120437': ('ENSG00000120437', 1, 293.0)}","{'ENSG00000120437': ('ENSG00000120437', 1, 394.6)}"
"('MAR01436', 'ENSG00000081760')",{},{}
"('MAR03163', 'ENSG00000111271 or ENSG00000117054 or ENSG00000122971 or ENSG00000151498 or ENSG00000177646 or ENSG00000196177 or ENSG00000240303')","{'ENSG00000117054': ('ENSG00000117054', 1, 77.61)}","{'ENSG00000117054': ('ENSG00000117054', 1, 105.3)}"
"('MAR04461', 'ENSG00000161267 or ENSG00000164039')","{'ENSG00000161267': ('ENSG00000161267', 1, 16.03)}","{'ENSG00000161267': ('ENSG00000161267', 1, 13.95)}"
"('MAR04604', 'ENSG00000112972')","{'ENSG00000112972': ('ENSG00000112972', 1, 5.059)}","{'ENSG00000112972': ('ENSG00000112972', 1, 4.962)}"
"('MAR05351', 'ENSG00000111716 or ENSG00000166796 or ENSG00000166800 or ENSG00000171989')",{},{}
"('MAR07709', 'ENSG00000121310')",{},{}
"('MAR04052', 'ENSG00000101911 or ENSG00000147224 or ENSG00000229937')",{},{}
"('MAR04304', 'ENSG00000160211')","{'ENSG00000160211': ('ENSG00000160211', 1, 3.077)}","{'ENSG00000160211': ('ENSG00000160211', 1, 6.522)}"
"('MAR04350', 'ENSG00000171174')","{'ENSG00000171174': ('ENSG00000171174', 1, 8.524)}","{'ENSG00000171174': ('ENSG00000171174', 1, 9.999)}"
"('MAR04351', 'ENSG00000153574')","{'ENSG00000153574': ('ENSG00000153574', 1, 1.272)}","{'ENSG00000153574': ('ENSG00000153574', 1, 2.996)}"
"('MAR04352', 'ENSG00000153574')","{'ENSG00000153574': ('ENSG00000153574', 1, 1.272)}","{'ENSG00000153574': ('ENSG00000153574', 1, 2.996)}"
"('MAR04354', 'ENSG00000169299')",{},{}
"('MAR04398', 'ENSG00000023697')","{'ENSG00000023697': ('ENSG00000023697', 1, 295.2)}","{'ENSG00000023697': ('ENSG00000023697', 1, 280.1)}"
"('MAR04404', 'ENSG00000007350 or ENSG00000151005 or ENSG00000163931')",{},{}
"('MAR04473', 'ENSG00000142657')",{},{}
"('MAR04474', 'ENSG00000142657')",{},{}
"('MAR04476', 'ENSG00000148057')",{},{}
"('MAR04477', 'ENSG00000197713 or ENSG00000235376')",{},{}
"('MAR04501', 'ENSG00000007350 or ENSG00000151005 or ENSG00000163931')",{},{}
"('MAR04565', 'ENSG00000177156')","{'ENSG00000177156': ('ENSG00000177156', 1, 226.6)}","{'ENSG00000177156': ('ENSG00000177156', 1, 255.9)}"
"('MAR04567', 'ENSG00000067057 or ENSG00000141959 or ENSG00000152556')","{'ENSG00000067057': ('ENSG00000067057', 0.25065221753963474, 6.245), 'ENSG00000141959': ('ENSG00000141959', 0.7493477824603653, 18.67)}","{'ENSG00000067057': ('ENSG00000067057', 0.3590526187278721, 8.823), 'ENSG00000141959': ('ENSG00000141959', 0.6409473812721279, 15.75)}"
"('MAR09799', 'ENSG00000197417')",{},{}
"('MAR09800', 'ENSG00000138030')",{},{}
"('MAR04623', 'ENSG00000049239')",{},{}
"('MAR04625', 'ENSG00000130313')",{},{}
"('MAR04710', 'ENSG00000169299')",{},{}
"('MAR04841', 'ENSG00000006534 or ENSG00000108602 or ENSG00000132746 or ENSG00000184254')",{},{}
"('MAR08074', 'ENSG00000171174')","{'ENSG00000171174': ('ENSG00000171174', 1, 8.524)}","{'ENSG00000171174': ('ENSG00000171174', 1, 9.999)}"
"('MAR08653', 'ENSG00000049239 or ENSG00000130313')",{},{}
"('MAR03998', 'ENSG00000054179 or ENSG00000138185 or ENSG00000168032 or ENSG00000171302 or ENSG00000187097 or ENSG00000188833 or ENSG00000197217 or ENSG00000197586')","{'ENSG00000171302': ('ENSG00000171302', 1, 9.094)}","{'ENSG00000171302': ('ENSG00000171302', 1, 9.257)}"
"('MAR04000', '(ENSG00000061918 and ENSG00000164116) or ENSG00000070019 or ENSG00000078295 or ENSG00000101890 or ENSG00000121281 or ENSG00000129467 or ENSG00000132518 or ENSG00000138031 or ENSG00000143199 or ENSG00000152402 or ENSG00000155897 or ENSG00000159899 or ENSG00000162104 or ENSG00000164742 or ENSG00000169418 or ENSG00000173175 or ENSG00000174233')","{'ENSG00000061918': ('ENSG00000061918', 0.549526045743108, 8.088), 'ENSG00000164116': ('ENSG00000164116', 0.549526045743108, 0.6319), 'ENSG00000129467': ('ENSG00000129467', 0.45047395425689185, 0.518)}","{'ENSG00000061918': ('ENSG00000061918', 0.2907556047605868, 3.175), 'ENSG00000164116': ('ENSG00000164116', 0.2907556047605868, 0.4202), 'ENSG00000129467': ('ENSG00000129467', 0.7092443952394133, 1.025)}"
"('MAR04002', 'ENSG00000004455 or ENSG00000085231 or ENSG00000106992 or ENSG00000140057 or ENSG00000147853 or ENSG00000154027 or ENSG00000155085 or ENSG00000162433 or ENSG00000165695 or ENSG00000273841')","{'ENSG00000085231': ('ENSG00000085231', 0.015208896050656095, 0.4285), 'ENSG00000147853': ('ENSG00000147853', 0.9668385727418249, 27.24), 'ENSG00000273841': ('ENSG00000273841', 0.017952531207518913, 0.5058)}","{'ENSG00000085231': ('ENSG00000085231', 0.040158085992413994, 1.514), 'ENSG00000147853': ('ENSG00000147853', 0.9124426407787591, 34.4), 'ENSG00000273841': ('ENSG00000273841', 0.04739927322882682, 1.787)}"
"('MAR04004', 'ENSG00000004455 or ENSG00000085231 or ENSG00000106992 or ENSG00000140057 or ENSG00000147853 or ENSG00000154027 or ENSG00000155085 or ENSG00000162433 or ENSG00000165695 or ENSG00000273841')","{'ENSG00000085231': ('ENSG00000085231', 0.015208896050656095, 0.4285), 'ENSG00000147853': ('ENSG00000147853', 0.9668385727418249, 27.24), 'ENSG00000273841': ('ENSG00000273841', 0.017952531207518913, 0.5058)}","{'ENSG00000085231': ('ENSG00000085231', 0.040158085992413994, 1.514), 'ENSG00000147853': ('ENSG00000147853', 0.9124426407787591, 34.4), 'ENSG00000273841': ('ENSG00000273841', 0.04739927322882682, 1.787)}"
"('MAR04010', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000135318': ('ENSG00000135318', 1, 1.228)}","{'ENSG00000135318': ('ENSG00000135318', 1, 2.403)}"
"('MAR04081', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000135318': ('ENSG00000135318', 1, 1.228)}","{'ENSG00000135318': ('ENSG00000135318', 1, 2.403)}"
"('MAR04082', 'ENSG00000014257 or ENSG00000076685 or ENSG00000116981 or ENSG00000122643 or ENSG00000125458 or ENSG00000135318 or ENSG00000141698 or ENSG00000146587 or ENSG00000185013 or ENSG00000205309')","{'ENSG00000135318': ('ENSG00000135318', 1, 1.228)}","{'ENSG00000135318': ('ENSG00000135318', 1, 2.403)}"
"('MAR04012', 'ENSG00000156110 or ENSG00000156136')","{'ENSG00000156136': ('ENSG00000156136', 1, 9.049)}","{'ENSG00000156136': ('ENSG00000156136', 1, 9.536)}"
"('MAR04014', 'ENSG00000065989 or ENSG00000073417 or ENSG00000095464 or ENSG00000105650 or ENSG00000112541 or ENSG00000113231 or ENSG00000113448 or ENSG00000115252 or ENSG00000123360 or ENSG00000128655 or ENSG00000132915 or ENSG00000133256 or ENSG00000138735 or ENSG00000139053 or ENSG00000152270 or ENSG00000154678 or ENSG00000160191 or ENSG00000171408 or ENSG00000172572 or ENSG00000184588 or ENSG00000185527 or ENSG00000186642 or ENSG00000205268')","{'ENSG00000105650': ('ENSG00000105650', 1, 0.3751)}","{'ENSG00000105650': ('ENSG00000105650', 1, 0.7067)}"
"('MAR04020', 'ENSG00000143774')",{},{}
"('MAR04022', '(ENSG00000061918 and ENSG00000164116) or ENSG00000070019 or ENSG00000078295 or ENSG00000101890 or ENSG00000121281 or ENSG00000129467 or ENSG00000132518 or ENSG00000138031 or ENSG00000143199 or ENSG00000152402 or ENSG00000155897 or ENSG00000159899 or ENSG00000162104 or ENSG00000164742 or ENSG00000169418 or ENSG00000173175 or ENSG00000174233')","{'ENSG00000061918': ('ENSG00000061918', 0.549526045743108, 8.088), 'ENSG00000164116': ('ENSG00000164116', 0.549526045743108, 0.6319), 'ENSG00000129467': ('ENSG00000129467', 0.45047395425689185, 0.518)}","{'ENSG00000061918': ('ENSG00000061918', 0.2907556047605868, 3.175), 'ENSG00000164116': ('ENSG00000164116', 0.2907556047605868, 0.4202), 'ENSG00000129467': ('ENSG00000129467', 0.7092443952394133, 1.025)}"
"('MAR04038', 'ENSG00000138363')","{'ENSG00000138363': ('ENSG00000138363', 1, 52.53)}","{'ENSG00000138363': ('ENSG00000138363', 1, 70.66)}"
"('MAR04040', 'ENSG00000106348 or ENSG00000178035')",{},{}
