,sample_1,sample_2,sample_3
"('MAR11602', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11603', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11604', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11605', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11606', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11607', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11608', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11609', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11610', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11611', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11612', 'ENSG00000005471 or ENSG00000081923 or ENSG00000143515 or ENSG00000165029 or ENSG00000206190')","{'ENSG00000005471': ('ENSG00000005471', 0.0028328611898017, 0.3), 'ENSG00000081923': ('ENSG00000081923', 0.09915014164305952, 10.5), 'ENSG00000143515': ('ENSG00000143515', 0.2398489140698772, 25.4), 'ENSG00000165029': ('ENSG00000165029', 0.6402266288951841, 67.8), 'ENSG00000206190': ('ENSG00000206190', 0.01794145420207743, 1.9)}","{'ENSG00000005471': ('ENSG00000005471', 0.010244286840031522, 1.3), 'ENSG00000081923': ('ENSG00000081923', 0.01418439716312057, 1.8), 'ENSG00000143515': ('ENSG00000143515', 0.015760441292356188, 2.0), 'ENSG00000165029': ('ENSG00000165029', 0.9007092198581561, 114.3), 'ENSG00000206190': ('ENSG00000206190', 0.0591016548463357, 7.5)}","{'ENSG00000005471': ('ENSG00000005471', 0.012530455969369999, 3.6), 'ENSG00000081923': ('ENSG00000081923', 0.12460842325095718, 35.8), 'ENSG00000143515': ('ENSG00000143515', 0.015663069961712496, 4.5), 'ENSG00000165029': ('ENSG00000165029', 0.12774103724329972, 36.7), 'ENSG00000206190': ('ENSG00000206190', 0.7194570135746607, 206.7)}"
"('MAR11613', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11614', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11615', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11616', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11617', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11618', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11619', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11620', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11621', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11622', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11623', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
"('MAR11624', 'ENSG00000068650 or ENSG00000101974')","{'ENSG00000068650': ('ENSG00000068650', 0.49647058823529416, 21.1), 'ENSG00000101974': ('ENSG00000101974', 0.5035294117647059, 21.4)}","{'ENSG00000068650': ('ENSG00000068650', 0.6210317460317459, 31.3), 'ENSG00000101974': ('ENSG00000101974', 0.37896825396825395, 19.1)}","{'ENSG00000068650': ('ENSG00000068650', 0.5149501661129569, 46.5), 'ENSG00000101974': ('ENSG00000101974', 0.48504983388704315, 43.8)}"
