,sample_1,sample_2,sample_3,sample_4
ENSG00000173915,1.0,1.0,1.0,1.0
ENSG00000174080,0.8138736263736267,0.3969631236442516,0.3593543802659628,0.5327552986512525
ENSG00000174165,0.014024245305443314,0.007618579503563522,0.0631208349050673,0.04253589813058792
ENSG00000174437,0.9754969703412353,0.5,0.643312101910828,0.8109339407744875
ENSG00000174669,10.049792531120332,14.5,7.543478260869561,7.827586206896553
ENSG00000174886,1.0,1.0,1.0,1.0
ENSG00000174915,1.0,1.0,1.0,1.0
ENSG00000175048,0.032802472070358926,0.01499139837797984,0.04023638878410663,0.04632890815497155
ENSG00000175066,1.1676300578034682,0.5674418604651162,1.5694444444444444,0.42288557213930345
ENSG00000175164,17.0,17.0,17.0,17.0
ENSG00000175198,1.0,1.0,1.0,1.0
ENSG00000175309,1.0,1.0,1.0,1.0
ENSG00000175445,6.878979065098939,5.0458240946045825,5.3866774979691305,5.00238379022646
ENSG00000175482,0.004858338011908621,0.0008685827910339845,0.009272807444489032,0.0025757136222728993
ENSG00000175505,0.0019656019656019656,0.01614162978391044,0.09367088607594937,0.008968609865470852
ENSG00000175536,2.0502645502645502,2.180473372781065,2.083333333333333,2.197183098591549
ENSG00000175548,0.22429906542056072,0.3369565217391305,0.2584745762711864,0.11904761904761904
ENSG00000175567,0.7654320987654322,1.0,1.3617021276595744,0.7948717948717948
ENSG00000175711,2.1415722924683895,1.5070144534778676,1.246014491374091,1.93191699604743
ENSG00000175806,1.0,1.0,1.0,1.0
ENSG00000175893,0.06251485619206089,0.014991398377979838,0.046523324531623306,0.0270929287455974
ENSG00000176022,1.0,1.0,1.0,1.0
ENSG00000176095,0.28731762065095395,0.37829457364341085,0.7774011299435027,0.689407540394973
ENSG00000176340,2.0,2.0,2.0,2.0
ENSG00000176393,0.14929577464788732,0.17624521072796934,0.36276083467094705,0.7201210287443268
ENSG00000176463,4.917148362235068,4.5,4.970674486803519,4.034234234234234
ENSG00000176485,4.073257467994311,4.849826989619377,4.485190409026798,2.754185022026432
ENSG00000176641,0.00028355669641524656,0.010050486163051613,0.002791856369727686,0.01791051148492869
ENSG00000176890,1.0,1.0,1.0,1.0
ENSG00000176920,16.0,16.0,16.0,16.0
ENSG00000176928,2.0,2.0,2.0,2.0
ENSG00000176974,1.0,1.0,1.0,1.0
ENSG00000177000,2.0,2.0,2.0,2.0
ENSG00000177054,0.09222724031376281,0.02260997788154336,0.022632968691059987,0.000812787862367922
ENSG00000177156,1.0,1.0,1.0,1.0
ENSG00000177239,0.9636238846945778,4.481632653061223,2.4980724749421745,0.8090438572596023
ENSG00000177465,3.391129035047933,27.250581445804233,3.7157587788050996,34.33968670243979
ENSG00000177542,1.0,1.0,1.0,1.0
ENSG00000177646,1.2903603272644568,3.426688220582323,6.511937277668574,1.829283301124375
ENSG00000177666,1.8634525839290879,3.1498752561703647,7.445871731454602,3.4949581748731386
ENSG00000177700,2.0,2.0,2.0,2.0
ENSG00000177889,0.016819389308420148,0.03592464472700076,0.017373936946997678,0.013811800870976002
ENSG00000178035,0.967005076142132,0.9172320217096337,0.7738927738927739,0.9688715953307393
ENSG00000178127,1.0,1.0,1.0,1.0
ENSG00000178234,0.41876282732870107,1.1518412034109686,0.30530722610552374,0.15522503192645415
ENSG00000178537,107.45112591911764,70.20652173913042,61.72811312481731,101.3133797885852
ENSG00000178741,2.0,2.0,2.0,2.0
ENSG00000178802,1.0,1.0,1.0,1.0
ENSG00000178814,1.0,1.0,1.0,1.0
ENSG00000178922,1.0,1.0,1.0,1.0
ENSG00000178952,0.09211402287720148,0.030075187969924807,0.017202895315838147,0.049774721872264095
ENSG00000179085,1.9411764705882353,1.8558139534883722,1.7930174563591024,1.69375
ENSG00000179091,1.0,1.0,1.0,1.0
ENSG00000179115,1.0,1.0,1.0,1.0
ENSG00000179163,4.0,4.0,4.0,4.0
ENSG00000179918,0.7946026986506747,0.8814212328767124,0.686046511627907,0.9191800188501413
ENSG00000179958,1.0,1.0,1.0,1.0
ENSG00000180011,3.8579310344827586,3.583050847457627,4.079754601226994,3.38824003221909
ENSG00000180185,2.0,2.0,2.0,2.0
ENSG00000180233,0.000567113392830493,0.0007245699326851163,0.0016751138218366116,0.007578345145589612
ENSG00000180773,4.0,4.0,4.0,4.0
ENSG00000180776,0.017352032327073927,0.007618579503563524,0.0726769772412926,0.05554050392847466
ENSG00000180817,2.2374227714033537,1.7731440402247856,4.06518786781349,2.6947137941820456
ENSG00000181019,3.133627019089574,3.5698070374574344,3.750795334040297,3.008089887640449
ENSG00000181035,0.4533333333333333,0.6013071895424836,0.328125,0.6011494252873563
ENSG00000181090,0.1497086069819074,0.14483042564755866,0.31575460262445054,0.5914201237989399
ENSG00000181191,0.0011491508223144204,0.001425766641735229,0.0010093634567477016,0.00036290666894372807
ENSG00000181192,1.1646051379638438,0.46998982706002035,0.8713235294117647,2.2314139941690962
ENSG00000181222,2.0,2.0,2.0,2.0
ENSG00000181555,0.7363792105922571,0.14483042564755866,0.5319662288283115,0.49721160850353363
ENSG00000181788,0.003089275587260844,0.0007245699326851162,0.003973026372304785,0.010929894970540513
ENSG00000181789,0.3495592180912227,0.17308707124010556,0.2661498708010336,0.481162540365985
ENSG00000181852,0.003910097603199715,0.0028749065071054613,0.004080405463448157,0.0029672957048928346
ENSG00000181856,2.5444364962981507,0.8423913043478263,0.06250471864929408,0.9757575757575758
ENSG00000181915,1.0,1.0,1.0,1.0
ENSG00000182054,1.0,1.0,1.0,1.0
ENSG00000182199,3.0,3.0,3.0,3.0
ENSG00000182247,0.006775512640659051,0.01724943904263276,0.0036723649171033416,0.00956365809922295
ENSG00000182551,2.0,2.0,2.0,2.0
ENSG00000182621,3.410515940452722,2.6473317739951057,3.94158414581371,2.2650874495483375
ENSG00000182670,0.026997582306062164,0.023700448765893806,0.016343097672021297,0.016864486380326185
ENSG00000182858,0.12265331664580725,0.6441860465116279,0.5013087847756496,0.5324038461538461
ENSG00000182890,0.005649717514124295,0.06300813008130082,0.03683241252302026,0.0031880977683315615
ENSG00000183032,2.0,2.0,2.0,2.0
ENSG00000183044,5.0,5.0,5.0,5.0
ENSG00000183048,19.0,19.0,19.0,19.0
ENSG00000183077,3.0,3.0,3.0,3.0
ENSG00000183549,6.403846153846154,1.4178082191780819,1.6956521739130435,7.6251914241960215
ENSG00000183648,1.0,1.0,1.0,1.0
ENSG00000183665,0.008422664624808576,0.053082191780821915,0.03820816864295125,0.06156156156156155
ENSG00000183696,2.0,2.0,2.0,2.0
ENSG00000183828,1.0,1.0,1.0,1.0
ENSG00000183955,0.09918195212551364,0.2849889020806799,0.2804329013139188,0.31228378218292113
ENSG00000184076,1.0,1.0,1.0,1.0
ENSG00000184154,0.7186311787072243,0.9133663366336631,0.9767441860465113,0.27213822894168466
ENSG00000184182,0.0073724741067964115,0.016524869109947646,0.004982389829052486,0.008688412603535136
ENSG00000184207,1.0,1.0,1.0,1.0
ENSG00000184254,29.05801276522339,29.28797870242556,29.367912664222835,29.00135660323842
ENSG00000184304,0.0051635111876075735,0.2274741506646972,0.07170542635658914,0.03604806408544727
ENSG00000184307,0.0011884953648680773,0.007618579503563524,0.01005909719602666,0.015984827959902463
ENSG00000184432,1.7033346109620544,0.15127528583992964,0.6976744186046511,0.48331539289558667
ENSG00000184470,1.3710751665080876,2.698481561822126,1.5757121439280364,2.090452261306533
ENSG00000184752,1.0,1.0,1.0,1.0
ENSG00000184787,0.011118407306808355,0.006474382946896038,0.011897603298685678,0.013384851848689261
ENSG00000184860,0.017845895444047872,0.021830985915492967,0.007890583903208839,0.009384384384384383
ENSG00000184979,0.0003300874731803928,0.018787230792729488,0.0073339085418464185,0.005173603127155667
ENSG00000184983,1.0,1.0,1.0,1.0
