,sample_1,sample_2,sample_3,sample_4
"('MAR03284', 'ENSG00000072778 or ENSG00000115361 or ENSG00000117054 or ENSG00000177646')","{'ENSG00000072778': ('ENSG00000072778', 0.47582312708764113, 598.3), 'ENSG00000115361': ('ENSG00000115361', 0.0007157626849053602, 0.9), 'ENSG00000117054': ('ENSG00000117054', 0.5032606966756799, 632.8), 'ENSG00000177646': ('ENSG00000177646', 0.0202004135517735, 25.4)}","{'ENSG00000072778': ('ENSG00000072778', 0.35719265628631186, 153.7), 'ENSG00000115361': ('ENSG00000115361', 0.042760864513130374, 18.4), 'ENSG00000117054': ('ENSG00000117054', 0.5428770625145247, 233.6), 'ENSG00000177646': ('ENSG00000177646', 0.057169416686033, 24.6)}","{'ENSG00000072778': ('ENSG00000072778', 0.5532786885245903, 67.5), 'ENSG00000115361': ('ENSG00000115361', 0.004918032786885246, 0.6), 'ENSG00000117054': ('ENSG00000117054', 0.3303278688524591, 40.3), 'ENSG00000177646': ('ENSG00000177646', 0.11147540983606559, 13.6)}","{'ENSG00000072778': ('ENSG00000072778', 0.4942369755647763, 321.6), 'ENSG00000115361': ('ENSG00000115361', 0.04349162440448747, 28.3), 'ENSG00000117054': ('ENSG00000117054', 0.4287690179806362, 279.0), 'ENSG00000177646': ('ENSG00000177646', 0.033502382050099894, 21.8)}"
"('MAR03285', 'ENSG00000084754 and ENSG00000113790 and ENSG00000127884')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000113790': ('ENSG00000113790', 1, 23.6), 'ENSG00000127884': ('ENSG00000127884', 1, 194.2)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000113790': ('ENSG00000113790', 1, 6.1), 'ENSG00000127884': ('ENSG00000127884', 1, 451.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000113790': ('ENSG00000113790', 1, 10.2), 'ENSG00000127884': ('ENSG00000127884', 1, 75.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000113790': ('ENSG00000113790', 1, 276.9), 'ENSG00000127884': ('ENSG00000127884', 1, 1624.1)}"
"('MAR03286', 'ENSG00000072506 and ENSG00000084754 and ENSG00000138796')","{'ENSG00000072506': ('ENSG00000072506', 1, 67.4), 'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138796': ('ENSG00000138796', 1, 288.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 230.5), 'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138796': ('ENSG00000138796', 1, 107.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 57.5), 'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138796': ('ENSG00000138796', 1, 19.1)}","{'ENSG00000072506': ('ENSG00000072506', 1, 525.7), 'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138796': ('ENSG00000138796', 1, 310.8)}"
"('MAR03287', 'ENSG00000084754 and ENSG00000138029 and ENSG00000167315')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138029': ('ENSG00000138029', 1, 1271.8), 'ENSG00000167315': ('ENSG00000167315', 1, 197.0)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138029': ('ENSG00000138029', 1, 414.9), 'ENSG00000167315': ('ENSG00000167315', 1, 202.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138029': ('ENSG00000138029', 1, 67.3), 'ENSG00000167315': ('ENSG00000167315', 1, 28.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138029': ('ENSG00000138029', 1, 286.4), 'ENSG00000167315': ('ENSG00000167315', 1, 954.2)}"
"('MAR03288', 'ENSG00000104823 or ENSG00000167969 or ENSG00000198721 or ENSG00000113790')","{'ENSG00000104823': ('ENSG00000104823', 0.5444652468991341, 465.3), 'ENSG00000167969': ('ENSG00000167969', 0.12707699508542006, 108.6), 'ENSG00000198721': ('ENSG00000198721', 0.30084249941493096, 257.1), 'ENSG00000113790': ('ENSG00000113790', 0.02761525860051486, 23.6)}","{'ENSG00000104823': ('ENSG00000104823', 0.41750026324102346, 396.5), 'ENSG00000167969': ('ENSG00000167969', 0.19416657891965883, 184.4), 'ENSG00000198721': ('ENSG00000198721', 0.38191007686637884, 362.7), 'ENSG00000113790': ('ENSG00000113790', 0.006423080972938823, 6.1)}","{'ENSG00000104823': ('ENSG00000104823', 0.5082140964493906, 95.9), 'ENSG00000167969': ('ENSG00000167969', 0.17753047164811872, 33.5), 'ENSG00000198721': ('ENSG00000198721', 0.2602013778484367, 49.1), 'ENSG00000113790': ('ENSG00000113790', 0.05405405405405405, 10.2)}","{'ENSG00000104823': ('ENSG00000104823', 0.4744886975242196, 661.2), 'ENSG00000167969': ('ENSG00000167969', 0.17186939361320414, 239.5), 'ENSG00000198721': ('ENSG00000198721', 0.15493362038033728, 215.9), 'ENSG00000113790': ('ENSG00000113790', 0.19870828848223895, 276.9)}"
"('MAR03290', 'ENSG00000084754 and ENSG00000113790 and ENSG00000127884')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000113790': ('ENSG00000113790', 1, 23.6), 'ENSG00000127884': ('ENSG00000127884', 1, 194.2)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000113790': ('ENSG00000113790', 1, 6.1), 'ENSG00000127884': ('ENSG00000127884', 1, 451.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000113790': ('ENSG00000113790', 1, 10.2), 'ENSG00000127884': ('ENSG00000127884', 1, 75.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000113790': ('ENSG00000113790', 1, 276.9), 'ENSG00000127884': ('ENSG00000127884', 1, 1624.1)}"
"('MAR03292', 'ENSG00000072506 and ENSG00000084754 and ENSG00000138796')","{'ENSG00000072506': ('ENSG00000072506', 1, 67.4), 'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138796': ('ENSG00000138796', 1, 288.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 230.5), 'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138796': ('ENSG00000138796', 1, 107.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 57.5), 'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138796': ('ENSG00000138796', 1, 19.1)}","{'ENSG00000072506': ('ENSG00000072506', 1, 525.7), 'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138796': ('ENSG00000138796', 1, 310.8)}"
"('MAR03293', 'ENSG00000084754 and ENSG00000138029 and ENSG00000167315')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138029': ('ENSG00000138029', 1, 1271.8), 'ENSG00000167315': ('ENSG00000167315', 1, 197.0)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138029': ('ENSG00000138029', 1, 414.9), 'ENSG00000167315': ('ENSG00000167315', 1, 202.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138029': ('ENSG00000138029', 1, 67.3), 'ENSG00000167315': ('ENSG00000167315', 1, 28.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138029': ('ENSG00000138029', 1, 286.4), 'ENSG00000167315': ('ENSG00000167315', 1, 954.2)}"
"('MAR03294', 'ENSG00000072778 or ENSG00000115361 or ENSG00000117054 or ENSG00000177646')","{'ENSG00000072778': ('ENSG00000072778', 0.47582312708764113, 598.3), 'ENSG00000115361': ('ENSG00000115361', 0.0007157626849053602, 0.9), 'ENSG00000117054': ('ENSG00000117054', 0.5032606966756799, 632.8), 'ENSG00000177646': ('ENSG00000177646', 0.0202004135517735, 25.4)}","{'ENSG00000072778': ('ENSG00000072778', 0.35719265628631186, 153.7), 'ENSG00000115361': ('ENSG00000115361', 0.042760864513130374, 18.4), 'ENSG00000117054': ('ENSG00000117054', 0.5428770625145247, 233.6), 'ENSG00000177646': ('ENSG00000177646', 0.057169416686033, 24.6)}","{'ENSG00000072778': ('ENSG00000072778', 0.5532786885245903, 67.5), 'ENSG00000115361': ('ENSG00000115361', 0.004918032786885246, 0.6), 'ENSG00000117054': ('ENSG00000117054', 0.3303278688524591, 40.3), 'ENSG00000177646': ('ENSG00000177646', 0.11147540983606559, 13.6)}","{'ENSG00000072778': ('ENSG00000072778', 0.4942369755647763, 321.6), 'ENSG00000115361': ('ENSG00000115361', 0.04349162440448747, 28.3), 'ENSG00000117054': ('ENSG00000117054', 0.4287690179806362, 279.0), 'ENSG00000177646': ('ENSG00000177646', 0.033502382050099894, 21.8)}"
"('MAR03296', 'ENSG00000104325 or ENSG00000242612')","{'ENSG00000104325': ('ENSG00000104325', 0.9873737373737373, 469.2), 'ENSG00000242612': ('ENSG00000242612', 0.012626262626262626, 6.0)}","{'ENSG00000104325': ('ENSG00000104325', 0.9412086409625376, 344.2), 'ENSG00000242612': ('ENSG00000242612', 0.0587913590374624, 21.5)}","{'ENSG00000104325': ('ENSG00000104325', 0.8696925329428989, 59.4), 'ENSG00000242612': ('ENSG00000242612', 0.13030746705710103, 8.9)}","{'ENSG00000104325': ('ENSG00000104325', 0.717377466581795, 338.1), 'ENSG00000242612': ('ENSG00000242612', 0.2826225334182049, 133.2)}"
"('MAR03298', 'ENSG00000167969 or ENSG00000198721')","{'ENSG00000167969': ('ENSG00000167969', 0.29696472518457745, 108.6), 'ENSG00000198721': ('ENSG00000198721', 0.7030352748154225, 257.1)}","{'ENSG00000167969': ('ENSG00000167969', 0.33704989946993236, 184.4), 'ENSG00000198721': ('ENSG00000198721', 0.6629501005300675, 362.7)}","{'ENSG00000167969': ('ENSG00000167969', 0.40556900726392253, 33.5), 'ENSG00000198721': ('ENSG00000198721', 0.5944309927360776, 49.1)}","{'ENSG00000167969': ('ENSG00000167969', 0.525911286780852, 239.5), 'ENSG00000198721': ('ENSG00000198721', 0.47408871321914803, 215.9)}"
"('MAR01174', 'ENSG00000084754 and ENSG00000138029 and ENSG00000167315')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138029': ('ENSG00000138029', 1, 1271.8), 'ENSG00000167315': ('ENSG00000167315', 1, 197.0)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138029': ('ENSG00000138029', 1, 414.9), 'ENSG00000167315': ('ENSG00000167315', 1, 202.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138029': ('ENSG00000138029', 1, 67.3), 'ENSG00000167315': ('ENSG00000167315', 1, 28.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138029': ('ENSG00000138029', 1, 286.4), 'ENSG00000167315': ('ENSG00000167315', 1, 954.2)}"
"('MAR01175', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.2520325203252033, 3.1), 'ENSG00000161533': ('ENSG00000161533', 0.7479674796747967, 9.2)}","{'ENSG00000087008': ('ENSG00000087008', 0.2186234817813765, 5.4), 'ENSG00000161533': ('ENSG00000161533', 0.7813765182186234, 19.3)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}"
"('MAR01176', 'ENSG00000104325 or ENSG00000242612')","{'ENSG00000104325': ('ENSG00000104325', 0.9873737373737373, 469.2), 'ENSG00000242612': ('ENSG00000242612', 0.012626262626262626, 6.0)}","{'ENSG00000104325': ('ENSG00000104325', 0.9412086409625376, 344.2), 'ENSG00000242612': ('ENSG00000242612', 0.0587913590374624, 21.5)}","{'ENSG00000104325': ('ENSG00000104325', 0.8696925329428989, 59.4), 'ENSG00000242612': ('ENSG00000242612', 0.13030746705710103, 8.9)}","{'ENSG00000104325': ('ENSG00000104325', 0.717377466581795, 338.1), 'ENSG00000242612': ('ENSG00000242612', 0.2826225334182049, 133.2)}"
"('MAR01177', 'ENSG00000084754 and ENSG00000113790 and ENSG00000127884')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000113790': ('ENSG00000113790', 1, 23.6), 'ENSG00000127884': ('ENSG00000127884', 1, 194.2)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000113790': ('ENSG00000113790', 1, 6.1), 'ENSG00000127884': ('ENSG00000127884', 1, 451.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000113790': ('ENSG00000113790', 1, 10.2), 'ENSG00000127884': ('ENSG00000127884', 1, 75.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000113790': ('ENSG00000113790', 1, 276.9), 'ENSG00000127884': ('ENSG00000127884', 1, 1624.1)}"
"('MAR01178', 'ENSG00000072506 and ENSG00000084754 and ENSG00000138796')","{'ENSG00000072506': ('ENSG00000072506', 1, 67.4), 'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138796': ('ENSG00000138796', 1, 288.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 230.5), 'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138796': ('ENSG00000138796', 1, 107.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 57.5), 'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138796': ('ENSG00000138796', 1, 19.1)}","{'ENSG00000072506': ('ENSG00000072506', 1, 525.7), 'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138796': ('ENSG00000138796', 1, 310.8)}"
"('MAR01179', 'ENSG00000084754 and ENSG00000138029 and ENSG00000167315')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138029': ('ENSG00000138029', 1, 1271.8), 'ENSG00000167315': ('ENSG00000167315', 1, 197.0)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138029': ('ENSG00000138029', 1, 414.9), 'ENSG00000167315': ('ENSG00000167315', 1, 202.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138029': ('ENSG00000138029', 1, 67.3), 'ENSG00000167315': ('ENSG00000167315', 1, 28.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138029': ('ENSG00000138029', 1, 286.4), 'ENSG00000167315': ('ENSG00000167315', 1, 954.2)}"
"('MAR01180', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.2520325203252033, 3.1), 'ENSG00000161533': ('ENSG00000161533', 0.7479674796747967, 9.2)}","{'ENSG00000087008': ('ENSG00000087008', 0.2186234817813765, 5.4), 'ENSG00000161533': ('ENSG00000161533', 0.7813765182186234, 19.3)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}"
"('MAR01181', 'ENSG00000104325 or ENSG00000242612')","{'ENSG00000104325': ('ENSG00000104325', 0.9873737373737373, 469.2), 'ENSG00000242612': ('ENSG00000242612', 0.012626262626262626, 6.0)}","{'ENSG00000104325': ('ENSG00000104325', 0.9412086409625376, 344.2), 'ENSG00000242612': ('ENSG00000242612', 0.0587913590374624, 21.5)}","{'ENSG00000104325': ('ENSG00000104325', 0.8696925329428989, 59.4), 'ENSG00000242612': ('ENSG00000242612', 0.13030746705710103, 8.9)}","{'ENSG00000104325': ('ENSG00000104325', 0.717377466581795, 338.1), 'ENSG00000242612': ('ENSG00000242612', 0.2826225334182049, 133.2)}"
"('MAR01182', 'ENSG00000084754 and ENSG00000113790 and ENSG00000127884')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000113790': ('ENSG00000113790', 1, 23.6), 'ENSG00000127884': ('ENSG00000127884', 1, 194.2)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000113790': ('ENSG00000113790', 1, 6.1), 'ENSG00000127884': ('ENSG00000127884', 1, 451.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000113790': ('ENSG00000113790', 1, 10.2), 'ENSG00000127884': ('ENSG00000127884', 1, 75.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000113790': ('ENSG00000113790', 1, 276.9), 'ENSG00000127884': ('ENSG00000127884', 1, 1624.1)}"
"('MAR01183', 'ENSG00000072506 and ENSG00000084754 and ENSG00000138796')","{'ENSG00000072506': ('ENSG00000072506', 1, 67.4), 'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138796': ('ENSG00000138796', 1, 288.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 230.5), 'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138796': ('ENSG00000138796', 1, 107.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 57.5), 'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138796': ('ENSG00000138796', 1, 19.1)}","{'ENSG00000072506': ('ENSG00000072506', 1, 525.7), 'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138796': ('ENSG00000138796', 1, 310.8)}"
"('MAR01184', 'ENSG00000084754 and ENSG00000138029 and ENSG00000167315')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138029': ('ENSG00000138029', 1, 1271.8), 'ENSG00000167315': ('ENSG00000167315', 1, 197.0)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138029': ('ENSG00000138029', 1, 414.9), 'ENSG00000167315': ('ENSG00000167315', 1, 202.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138029': ('ENSG00000138029', 1, 67.3), 'ENSG00000167315': ('ENSG00000167315', 1, 28.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138029': ('ENSG00000138029', 1, 286.4), 'ENSG00000167315': ('ENSG00000167315', 1, 954.2)}"
"('MAR01216', 'ENSG00000084754 and ENSG00000138029 and ENSG00000167315')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138029': ('ENSG00000138029', 1, 1271.8), 'ENSG00000167315': ('ENSG00000167315', 1, 197.0)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138029': ('ENSG00000138029', 1, 414.9), 'ENSG00000167315': ('ENSG00000167315', 1, 202.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138029': ('ENSG00000138029', 1, 67.3), 'ENSG00000167315': ('ENSG00000167315', 1, 28.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138029': ('ENSG00000138029', 1, 286.4), 'ENSG00000167315': ('ENSG00000167315', 1, 954.2)}"
"('MAR01217', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.2520325203252033, 3.1), 'ENSG00000161533': ('ENSG00000161533', 0.7479674796747967, 9.2)}","{'ENSG00000087008': ('ENSG00000087008', 0.2186234817813765, 5.4), 'ENSG00000161533': ('ENSG00000161533', 0.7813765182186234, 19.3)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}"
"('MAR01218', 'ENSG00000104325 or ENSG00000242612')","{'ENSG00000104325': ('ENSG00000104325', 0.9873737373737373, 469.2), 'ENSG00000242612': ('ENSG00000242612', 0.012626262626262626, 6.0)}","{'ENSG00000104325': ('ENSG00000104325', 0.9412086409625376, 344.2), 'ENSG00000242612': ('ENSG00000242612', 0.0587913590374624, 21.5)}","{'ENSG00000104325': ('ENSG00000104325', 0.8696925329428989, 59.4), 'ENSG00000242612': ('ENSG00000242612', 0.13030746705710103, 8.9)}","{'ENSG00000104325': ('ENSG00000104325', 0.717377466581795, 338.1), 'ENSG00000242612': ('ENSG00000242612', 0.2826225334182049, 133.2)}"
"('MAR01219', 'ENSG00000084754 and ENSG00000113790 and ENSG00000127884')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000113790': ('ENSG00000113790', 1, 23.6), 'ENSG00000127884': ('ENSG00000127884', 1, 194.2)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000113790': ('ENSG00000113790', 1, 6.1), 'ENSG00000127884': ('ENSG00000127884', 1, 451.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000113790': ('ENSG00000113790', 1, 10.2), 'ENSG00000127884': ('ENSG00000127884', 1, 75.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000113790': ('ENSG00000113790', 1, 276.9), 'ENSG00000127884': ('ENSG00000127884', 1, 1624.1)}"
"('MAR01220', 'ENSG00000072506 and ENSG00000084754 and ENSG00000138796')","{'ENSG00000072506': ('ENSG00000072506', 1, 67.4), 'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138796': ('ENSG00000138796', 1, 288.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 230.5), 'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138796': ('ENSG00000138796', 1, 107.6)}","{'ENSG00000072506': ('ENSG00000072506', 1, 57.5), 'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138796': ('ENSG00000138796', 1, 19.1)}","{'ENSG00000072506': ('ENSG00000072506', 1, 525.7), 'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138796': ('ENSG00000138796', 1, 310.8)}"
"('MAR01221', 'ENSG00000084754 and ENSG00000138029 and ENSG00000167315')","{'ENSG00000084754': ('ENSG00000084754', 1, 404.3), 'ENSG00000138029': ('ENSG00000138029', 1, 1271.8), 'ENSG00000167315': ('ENSG00000167315', 1, 197.0)}","{'ENSG00000084754': ('ENSG00000084754', 1, 132.2), 'ENSG00000138029': ('ENSG00000138029', 1, 414.9), 'ENSG00000167315': ('ENSG00000167315', 1, 202.8)}","{'ENSG00000084754': ('ENSG00000084754', 1, 101.7), 'ENSG00000138029': ('ENSG00000138029', 1, 67.3), 'ENSG00000167315': ('ENSG00000167315', 1, 28.3)}","{'ENSG00000084754': ('ENSG00000084754', 1, 180.5), 'ENSG00000138029': ('ENSG00000138029', 1, 286.4), 'ENSG00000167315': ('ENSG00000167315', 1, 954.2)}"
"('MAR01222', 'ENSG00000104325 or ENSG00000242612')","{'ENSG00000104325': ('ENSG00000104325', 0.9873737373737373, 469.2), 'ENSG00000242612': ('ENSG00000242612', 0.012626262626262626, 6.0)}","{'ENSG00000104325': ('ENSG00000104325', 0.9412086409625376, 344.2), 'ENSG00000242612': ('ENSG00000242612', 0.0587913590374624, 21.5)}","{'ENSG00000104325': ('ENSG00000104325', 0.8696925329428989, 59.4), 'ENSG00000242612': ('ENSG00000242612', 0.13030746705710103, 8.9)}","{'ENSG00000104325': ('ENSG00000104325', 0.717377466581795, 338.1), 'ENSG00000242612': ('ENSG00000242612', 0.2826225334182049, 133.2)}"
"('MAR01223', 'ENSG00000087008 or ENSG00000161533')","{'ENSG00000087008': ('ENSG00000087008', 0.17495395948434622, 9.5), 'ENSG00000161533': ('ENSG00000161533', 0.8250460405156538, 44.8)}","{'ENSG00000087008': ('ENSG00000087008', 0.2520325203252033, 3.1), 'ENSG00000161533': ('ENSG00000161533', 0.7479674796747967, 9.2)}","{'ENSG00000087008': ('ENSG00000087008', 0.2186234817813765, 5.4), 'ENSG00000161533': ('ENSG00000161533', 0.7813765182186234, 19.3)}","{'ENSG00000087008': ('ENSG00000087008', 0.04257767548906789, 11.1), 'ENSG00000161533': ('ENSG00000161533', 0.9574223245109321, 249.6)}"
